tweet	label
@USER Dafiiti Istaaliinitti gabaasii badhaasa Mi 11 fudhu yaa abbaa garaa.	Abuse
Baga Irreechaa Faranjii geessan (Thanks Giving )	Normal
#Oduu_Ammeettiin W.B.O fi TDF waloon diina irrattii bakakkaa buusaa jira naannoo Dabra Biraahaan diinnii baqaa irra jirti Pooltergaate ammashe hinfiigu URL	Hate
@USER Sirna keessan sana kunuunfachuuf jecha yeroo baay'ee jecha kana fayyadamtu Biyya sirna gorboomfataa sanaa waliin hidhata qabdu diiguun waan hin oolamnee! Achii akka haaraatti ijaarra! Bu'uura burkuta'aa irratti amannee mana hin ijaarru!	Hate
Nama kaayyoo taanansin dhaabu gufuun tokkooKuftus kaatee deemtahin sodaattu rakkooGufuun si jabeessadiina kee ni caaltaDanqaa har'aa mitigalma kee ilaaltaGeesses injifatteegeeba kee ni kaasta URL	Normal
Jaalala @USER Kaameraaf qabu kunoo ilaalaa . Abiy fi Kaameraan adda bahanii hin beekan . Waa hunda caala Kaameraa leensii gurguddaa 2 mudhiitti hidhachiise ofitti dhiyeessee jala deemaa . Baay’ee nama kofalchiisa dhugaa rabbii URL	Normal
Tulluu na Duuba agartan kana jedha lafa diriiraa Gammoojjii sulula qinxamaa parkii #Awash keessa deddeemaa . Adda waraana kasagita fi naannoo Waraanni itti ta'aa jiru miti kan Inni jiru . Parkii keessa jiraachuu isaa video sanarraa mirkanaha . Humni isa waliin jirus ajjaabii qofa.	Normal
Yeroo dhiyootti injifannoon akka goolabdu Abdii qabna! URL	Normal
@USER akkanuman oduu hin taane hin oofinaa . OLA fi Abiy waliin hojjatu . kaayoon guuddan OLA akkuma armaan duraa qabsoo oromooti karaa cufuu oromoo basaasufi fi oromoon abdii qofaan akka jiraatu gochuudha . pls waan siirriti hin hubanneen ofii fi ummatas ittin hin burjaajesinaa . ni gaha	Normal
Atii Oromoo isa kam keessattii ramadamttaa? 40 Raatuu 25 maraatuu 25 ganttuu fi hattuu 5 Hayyalaalattuu 3 sabboonaa 2 saboonaa fi qabsa'aa	Hate
Warrii odeeffannoon samii dhuuf dhufti ja'uun ummata burjaajeeysuun beekkamu akkana jachaa jiru ati hoo dhugaa jattee amantaa odeeffannoo akkanaa tana? URL	Normal
@USER Du'aa maqaa Oromoo lafa kaa'ii maqaakeetin socho'i . Nuti namoota akka kessan waan ofii jibbaniifi gabrummaa jaal'atan Oromoo miti . 'maal kajellaa dhaqxee mama waddii gabruu' jedhee Tsagaayee Dandanaan . Kunoo kan akka kessaniti xiqqaatee ummata keenya kan xiqqeessu.	Abuse
@USER maqaa WBO jedhuun nama meeqa oromo irraa wareegame . WBOn ergaa gaafa umameeti oromoo taan ofii fixa isaa kaan diina fichisiisa . hanga WBOn jiruu oromoo du'uu fi bo'uu hin dhiisu . kaleesa wayyanee waliin hardha Abiy Ahmed irraa ergama fudhattee oromoo dararaa jirti . yartuu	Hate
@USER WBO finfinnee marse jedhaa hin turree kara jalaa badee? isin faa kan olola kana afuufaa ture.	Abuse
Qabsoon dhugaa kuno akka wellisa #caala Bultumee dha qabsa'aa dhugaati qabsoo bosonaa sololloo keessati qabsa'eef ergamaa isaa waan beekuf har'aa diina Etiyophiyaa fi Oromoo kan ta'ee wayaneen looluf Abichuu wallin hiriree jiraa#EthiopiaPrevails #NoMoreTPLF URL	Hate
Oromoon Amaara hidhachisee biyya tokko keessa faana jiraatus hin jiru . Dhimmi diinagdee daangaa fi kkf akkuma jirutti tahee jechuu dha . Doofaa Oromoo keessaa qofatu Itoophiya jalatti sirna Fedeeraalan buluu haawwa . Impaayerattin Sirna Monarchy kuffiftee unitary yalteetti	Abuse
@USER Haa jiraatan! Mooraa diinaa diiganii haa galani gola harmeesaanii #Oromiyaatti! #WBOn kan ilmaan oromoo keessaa walitti urgooftee diina oromoo dachee nyaachiftuudha . #OLA #WBOn haa waaru!	Hate
Abichuu abbaa balaa Rakkoo akka ati biyyatti fidee tana takkaa nu mudattee bin beeytu yaa gurbaa falfalaa URL	Abuse
juuntaan diina ithiyoophiyaatti gadhee harmaa haadha ciinintu kan lammisheef hin quuqamne oduu malee gochaan kan hin jirre #March4Ethiopia #EthiopiaPrevails @USER @USER	Hate
Namni gatii alaabaa beekuu diinaa isaa falmuuf duubatti hin jedhu . Kan jaalala biyya isaa qabuu gootummaa kaleessa kan abbootii isaa dagatee oduu sobaa funanuun horma bira bilisummaa hin fedhu . Anaaf biyyikoo lubbuukooti . Gonka dhabuu hin fedhu . Nomore	Normal
@USER Namni akkamitti jacha akkanaa fayyadamaa ? Dhugaadha TPLF miidhaa hamman hin jadhamne nurraan geessitee jirti . Ta'us isheefi hooggantoonni Amma aangoo irraa jira waggoottan 27f isaaniif hojjachaa turan . Dabreen Kan WBO #nomore pp	Hate
Soba adii kana ilaalaa . Sudaan kan waraantee bilaasha goote weerartoota #Itoophiyaa fi #Ertiraa daangaa Sudaan cehanii loltoota 6000 du 'aafi madoon adabdee deebisteerti . @USER kan gabaase sirriidha . @USER kan gabaase ummata sobuuf . URL	Hate
Wbo'n waraabess daggataatii akkesuumas ergamtuu tplf tii sham on you ishee wajjii hojjataniit toftaan ishee buqqiisan( they are our heroes) atii fi wbo n namuu bakka hinbuutanuu isiin saree dhaltuu wayyaaneetii ykn tplf usii baandaa URL	Hate
PP sirna minilik deebisuf abjoofti yeroo jedhan fayyalessi oromoo tokko tokko Abiyyi ilma abbaa gadaa nun jedha . Goobannis ilmuma abbaa Gadaa ture gantuu diina masakee oromoo itti cabse male . Kanafuu oromoon Duula minilikif duulu ilmaan goobantootati . Ilmaan oromo fixaa jiraan URL	Hate
@USER homaa hin taane . imala gara finfinneetu gara olola suuraati deebi'e . egaa qabsoti jirraa abdimaan nu eegaa jechuufi . #WBO kaleessa wayyaanef hardha ergamtuu pp . oromoo kana akka ajaa'ibati ittin qoosaa jiru garuu waaqni dhugaa gaafa tokko dhugaa ni baasa . #enough	Hate
Addaan-citiinsa ibsaa fi neetorkiin Oromoon Walloo rakkoo hamaa mudachuu URL via @USER	Normal
Suurichii ni duubatti kanaaf dhalii Oromoo enyuuf fi enyummaa kamiif akka du'aa jiruu warii galeefii usee fi warri osoo hin hubatin wajjin duula jiruu irraa akka of qusatanii fi OLA makaman gafana ykn garaagarummaa Gobana Daceetiin Addaa mitii isaan URL	Abuse
@USER wanti iyyaani dabarsan wahiitu hin jiru . jabaatanii qabsahuu qofatu furmaata . walloo waraana pp fi naftenyaa of kessaa kan baase iyyanii miti . bombiin samii fi lafa irraan itti roobu aarsaa kafalanii diina irra aanan . oromoon hundi kijiba WBO oofu dhiise kahuu qaba . kanuma.	Hate
@USER Ilmaan oromoo Kan dirree waraana kaabaatti lubbuu keessan wareegama kafalaa jirtan ekeraa minilik boollaa baaftanii jiraachisuuf akka tahe arkaa kunoo yoo isiniif galte.	Hate
Ilman Oromoo Yaamicha Oromummaa isiinif gona?Mirgi saba Oromoo oso dhiitamu biyyii isaa oso worreeramu argaa fayida dhunfaatif jecha diina wojjiin saba keessani ajjeesuf hiidhan dararuun haadhabatu.Gottoota mirga saba ofitif falmaatani hin ajjeesina . Seenaaf seerii isiin gafaata	Hate
@USER Jaarsa tortoraa kana kawar biraa kaasaa . Cubbuu oromo nyaatee fixe kana.	Abuse
@USER Namoota waraana nafxanyaa keessa jiran ijoollee oromoo tahan kakaasuuf waan gumaachuuf waamichi haa godhamuuf . Ijoolleen oromoo #Miniliikii harkaa fi harma haadholii keenyaa mureef hin duullu jedhanii walitti garagaluu yookaas dhiisanii bahuu akka qaban haa gorfamani.	Hate
Mangiftiin keenya dirree lolaa jira barcumaa irra taa'anii diina daaraa godhaaran Amma kana hunda suurama ka'uuf rakkinnatti seene? URL	Hate
Abiyiin saree namatii namaa namanyaattuu qomoo koo durnyaate Amahin nyaatu URL	Abuse
Guyyaa Har'aas itti Aanaa Ajajaa Olaanaa Hogganaa Zoonii Kibbaa Jaal Gammachuu Abbooyyee Lafa Qabsootti Dubbisanii Marii Baldhaa wajjiin Gaggeessanii jiru.madda Oromo Global Media URL	Normal
#BreakingNewsMootummaan Biriitaaniyaa Andaargaachoo Tsiggee Yakka Sanyii Duguuggaan Himatte! URL	Abuse
Miidiyaan adunyaa Dirree qabsootti argamunitti Aanaa Ajajaa Olaanaa #WBO FI Hogganaa Zoonii Kibbaa Jaal #Gammachuu_Abbooyyee Lafa Qabsotti Dubbisanii Marii Baldhaa wajjiin Gaggeessanii jiru . Waaqaa Fi Warri Adiiniis Namuma Jabaate Deeggaru Jedhan Pirof Mararaan Itti Fufa . URL	Normal
Gootichi Waraana Biliisummaa Oromoo Cibraan soddom booroo godina gujii bahaa magaalaa Nageellee jalatti lola cimaa ergamtoota PP waliin geggeesseen ergamtuu 40 dhabama taasisuun 30 hojiin ala taasiseera.Injifannoo Ummata Oromoof!!! URL	Hate
Ugaandaan walii galtee liqaa chaayinaa waliin tolfatte kabajuu waan dadhabdeef jecha dirree xayyaaraa sadrkaa addunyaa qabduu tokko Chaaynaan to’achuuf jirti oduu jedhu aangawoonni Kaampaalaa fudhatama dhabsisanii jiru.URL	Normal
Naafxanyaan Kaleessas diina Oromooti hardhas diina Oromooti gara fuulduraattis diina Oromootti(HH)#Justice4HachaluHundeessa.	Hate
@USER Ilmaa saree jawwee kenyaa nyachufii ammamtaa jirtani jedhanii rabbii isin haa nyattuu URL	Abuse
@USER Hayuu hitee mitee imaa hin milkoofnee kaan bekii Abdii Rabbii URL	Normal
Activitiin xobbee waggaa (2) guutuu Bilisoomneera Abbichuu Ilma Abbaa Gadaa jette WBO irratti duula turte har'ammoo hin qaanfatu as deebite beeka of goote WBO qeequ barbaaddi . URL	Abuse
@USER Amma mee akkam gumaa saq goota kenyaa oduu kaleessa akkam pp baga gammadan jecha jiru	Normal
hin taane bari . Kaleessa lafoon lafarraa si buqqisuuf inni deemaa ture har'a qilleensa irraan sitti duule . Boru immoo si balleessee lafa duwwaa dhaaluuf akka tahe beekii itti bahi . Diina kees adda baafadhu . Diinni kee nafxanyaadha . Akka nama tokkootti hin yaadiin sirnadha.	Hate
Garaa garummaa Galata haadha keetii kafaluu hin dandeysu jennaan akkamitti? Dugdatti ba'adheetiin xuraawaa irraa dhiqee tajaajilaa jiraa je'een . Akkasii miti: Isiin yaroo si tajaajilaa turte yaa Rabbi naaf guddisi jechaa si tajaajilte ati ammoo narraa ajjeesi jetta URL	Normal
Why!!! @USER jibbi hangana gahu!maqaa garagaraa si'i keennu!sirratti baratee sii busheesuu!qabeenya kee irratti abbaa ta'ee sii hiyyoomsuu! afaan kee jibba maqaaHaamaan sii arabsa.@USER?@USER?@USER?	Normal
Oromiyaan ilma itoophiyaati ilmi abbaa isaa ni gargaara . Oromiyaan Itoophiyaa deeggaruun diina isaa ni falmata . abbaan ilma isaa hin ajjeesu Itoophiyaan Oromiyaa hin ajjeesiin.	Normal
#WALLAGGAA_fi_GUJIIMootummaan abbaa irree kun ummata nagaa Gujii fi Wallaggaa xiyyaaran dhahuutti jira . Dubbiin garmalee cimaadha . Ummanni Oromoo dhimma kana faana alaa fi keessaan tokkummaan dura dhaabbachuu qabu . Hin beekuuf malee Gochaan akkasii kun kufaati ariifachiisa URL	Hate
Aboo diina kee firaa dhoorki teeysee booya hin oolin akkasitti Rabbiileen si gargaara	Hate
Hayyuu fi goota meeqa arjoomnee kunoo har'a geenyeAnnoolee fi Calanqoorra tarraan Bishooftuutti raajii taaneGaraa laafnee buluu keenyaaf diinaaf salphaa taaneWaggaa dhibbaaf du'aa turree kunoo ammas duune.#MaalMallisaa?	Normal
OPDOn dhaaba namni gaariin yoo hidhamu biyyaa ari’amuu fi ajjeefamu namni gantuun du’aa fi dararaa uummataatiif hin rifanne filannoodhaan itti wal guuraa baheedha . Bara ergamtuu turanis bara dhiiga uummataatirra dhaabatanii of muudanis sanuma! Diina uummataa fi garaaf bultoota! URL	Hate
@USER You’re so rude . Kan akka kee udaan saree lafarraa hinjiru . Sobduu hadha keetii . Leyyoon sirratti hata’u	Abuse
Oromoonni Wallaggaa gochaa gara jabeenyaa kan dhala namaa irratti raawwatamuu hin qabneetu mootummaa faashistii abbaa irree Abiy Ahmadiin irratti raawwatamaa jira . Ummanni Wallaggaa ummata qulqulluudha . Ummata gochaan kun hin malleef#StopBombingOromia #StopBombingCivilians URL	Hate
Nafxanyaa Diina Oromootii kaalesaasDiina Oromootii garaa fulduraatisDiina Oromooti URL	Hate
#SaveOurLeadersQeerroon Oromoo Hoggantoota keenyaaf sagalee tahuuf galgala kana qalamaafi Xalayaa dhabnaan hanga bari'utti obsuu dadhabuun bifa kanaan duulatti galan . Ajaa'iba! URL	Normal
hintaanu . Sun Amala OPDOti.Ergamtuun Wayyaanee (warreen Bircuqoo Biiraa dhiqaafii bahe) fakkeenyaaf kanneen akka Addisu #Arega_Kitessa fi #Redwan_Hussien caalu jiraa?	Hate
Sadaasa30 2021Baga Gammaddan Baga gammanne.Eebba WBO Zoonii Lixaa Konyaa jimmaa URL	Normal
oo san isin geessan mormii keessan itti dhoosaa geggeessaaBilxiginnaan gaafa lubbuun itti dhufte nudhaqqabaaf oromotti waywaattiGaafa biroo ammoo oromoon diina isaanii addadureedhaSirna Minilik goota taasifatee goota keenya jiraa awwaalee irra taa'u oromoon isaan hin dhagahu	Hate
Fuula lola tokko irrat nama meeqatu dhume jedhee gaafate Abiyoot ajajaa kuta sani? Kuma kudhan hin ta’a jedhee debiseef odoo hin salfatin . Ilamaan nama akka taphaati itti qoosan . Worra dhume keessaa 90 ijoolee Oromoo ta’u beeki akka lola kanati hin deemne doorgi.	Hate
Gaashanaa Aqaati Shawaa Roobii fi Gannatee dabalatee iddooleen hedduun diina jalaa bilisooman Ijjifannon itti fufaa	Hate
@USER afuuftuwwan pp caalaa isintu diina oromoti	Hate
Oromoota Juunta farsu turitaniif dhamisi ani qabu hin gayaa dhaba yoo woliin du’uu Barbadian malee . Deeggarsi keesa TDF haga dhumati badu urea ishe hin olichu . Duranuu gowwaa ta’uu keesantuu TPLF saba keesan wags 27 ajjeesa turee woliin isiin boochisa ture . Gayee dhaphaa!	Abuse
Worri osoo beetan diina woliin dhabachu filatani PM Abiy Ahmed diina woliin itti duulu turitaan haga Sabin oromoo dachi tana irra jiru akka gantuuti lalamituu kana hubadhaa.aangoo barbaduuf obboolleesa diina woliin itti duulun gumadhaa!	Hate
Abbichu Abbaa Nagaa qoreen sii hinworaaninii URL	Normal
Dirreen Dhawaa Qophii kurfii Ayyaana Sadaasa 29 taasiftu xumuruun ibsame . URL	Normal
Duraan qurxummichaatu bishaan keessatti dhokate bishaan gogsuu qabna jattan.Amma garuu qurxummichi si biraan bahuuf deema . Xinno eeggadhu.Garuu dhokachaa osoo hin tahin fuulaa fi fuulatti diina haleelaa tarkaanfachaa jira . dem M soma lmaa Ahmed OQM: OromiaQeerroomedia URL	Hate
Namni ulee qabatee hin deemne sareef sagadaa deema . Roopiin galaana keessaa bahee fixeensa arraaba . ''Aannan banaa dhiisanii hattuu namaan jedhan '' jette adurreen.	Normal
Amantee amanuu baatee biyya oromoof oromiaaf taatu nii ijaarana Abiy ni kufa marroon itti Fufa jaween hidhaadhaa nii baha !! URL	Hate
"Cunqurfamtoota nin lolaaf diina koo ta'anillee Gantoota immoo nin lolaan obboleewwan koo ta'anillee"" [Ilma [Suleeman Shah Ertugrul]"	Hate
@USER Goota koo Abbichuu Abbaa malaa homtuu hin baatu jalaa Gobi dawwee	Normal
"Maraatuun ganda keenyaa dhagaa baatee si wajjin fiiga . Gaafa ati lubbuukeef sodaattee baqattu ammoo ""Maal in maraattee?"" siin jedha . Yeroo kana egaa fiiguufis dhaabachuufis akkasaa wallaalta . Maraattota akkasiitu ganda keenya guute barana."	Hate
@USER Gorsu hundu inuma gorsa garuu baayyee Assimilated ta'eera . Ega Jawar hidhame koompaasii Hayyoota harkaa badeera . Hayyoonni baayyeen saayikolojiin ummata Oromoo tasa hin gallef yoon jedhe soba miti . Kana sirreessuun yoo barfateyyuu ammas karaatti deebisuun ni danda'ama.	Normal
Kanaan booda Oromoon Oroomof quuqamu malee Oromoo Oromootti dhukaasu dhaabbatuu qaba . Oromoo Oromoof mana ijaaruu malee kan mana irratti gubu dhaabbachuu qaba . Tokkummaa keenya cimsuun irra calaammoo yeroo ammaa kanatti akka sabaatti jiraachudhaaf dirqama.	Normal
Jaal Marroon yeroo bishaan keessatti suuraa ka’u suusii suuraa ka'u qabatee utuu hin taanne suuraa kana irraa waan guddaa baraatu jedhetti . Qurxummiin bishaan keessa malee hin jiraatu #WBO’nis akka qurxummii Ummata isaa keessa hidhatee diina haleellaa jiraata . URL	Hate
Akka gadhiifame erga mirkaneeffatanii booda Ilmaan Nafxanyaa kunoo ammaayyu olola jabduutti jiru . Bo iichii nafxanyaa garu jalqabuuf guyyaa muraasatu hafa . Jaalatanis jibbiitanis garuu namichi Jenaraal Tsadqaan Gebretinsaa ee jedhamuu sun garu akka malee danda a.	Hate
@USER Akkami jirta Kabajamoo Obbo Odaa Tarbii Vedio kan dhageefadhu namooni Kun ABO uffii fakkeessuudhaan Duulaa Amantaa Islaam irrati mananii jira waan Tokko jedhiiURL	Hate
@USER jaal odaa tarbii bayy'ee galtoom horii bulii oduu olmayaa WBO guyyaa guyyaan ummataa oromootiin geyuu ketiif.Gadaan Gadaa bilisummaati Qufaa Gainaa oromoo fi haa ta u	Normal
@USER Waaqayyoo gooftaan biyyaa keenyaa Itoophiyaa ni tiksaa . Waaqayyoo gooftaan harkaa biyyaa keenyaa Itoophiyaa qabee rakkinaa nuti dhufee kessaa niyi ni baasaa yaa abbaa keenyaa Dr Abichuu URL	Normal
@USER Ya Waraabu nanyaatu nanyaadhu malee . jeteee harreen . Jechun egaa: dhiraa waraa kaan yoo sitti toolee/sii tamacha' e demuu barbaadee mirgaa garu Abbaa offi walin dhiraa Oromo hundaa abaarun shame on u! Minshee new	Abuse
HUBANNOO BEEKTOTAA SADAASA 23 Bara 2014 (2 DECEMBER 2021)Haasawa hayyuun Orommoo Jaarraa Abbaa Gadaa Nafxanyaa ilaalchisee dubbatan isinii dhiyeechinaa . Nu hordofaa! #HubannooBeektotaaListen to the latest episode of #RDS . Follow &amp Share!URL	Hate
Diinni diina hiree namaf hin laatu.Toftaan lolaa malee ciroon.Biliisummaa dhugaa tolaan hin argamtu hamaa dhiigaf lafee hangaa lubbuun baatu!!!	Hate
#Abiy_Ahmed #Genocide_Oromoo_People . Namoota Karrayyutti Ajjeefaman Maqaa Muraasa 1 . Kadir Hawas Qoloo2 . Jiloo Diidoo3 . Fantallee Boruu Galaasoo fi4 . Ilma Fantallee Boruu galaasoo (Abbaf ilma)5 . Bulaa Fantalee fi Ilma isaa (Abbaa fi Ilma)6 . Bulgaa Fantaallee7 . Jiloo URL	Normal
Torbee darbe PP irraaa Awaloo Abdii fi Fiqaaduu Tasammaa gara Karrayyuu dhufani akka lola barcuma Abiyyiif godhamu kanaaf ummanni qawwee qabuu n isaaniif duulu mari'achiisanii turan . Karrayyuun lola PP kana keessa hin seennu jedhanii shanee jedhani har'a ummata jumlaan ajjeesan.	Hate
Islaamummaan dhufnaan tokkummaan isiin waliin goonu qilee haa seentu . !!Amantii keenya irratti qoosaan hinjirtu . kan namaas ni kabajna kan keenyas ni kabachiifna bilisummaafis dura kan dhukaase islaama inni elemoo qilxuuti jaarraa abbaa gadaati mullis abbaa gadaati kanaaf is! URL	Hate
Maal jechuu akka qabnu hin beeku! Hidhatoonni murna aangoo irra jiruu Abbooti gadaa jiila gadaa( gadaa Ceremony) irra turan fuudhani deemuun haala sukkaneessaan ajjeesaniini jiru . URL	Hate
Duulli gaggeeffamaa jiru duula Oromoo waggaa 1000 f cabsuuti.Kanaaf mana teessee du'a lakkaawaa du'a eeggachaa taa'uurra hanga danda'an tattaafatuun fala.Akka gaalaa ciisanii albee eeggachuun fala miti.dhugaa keetii tattaafadhu hanga mormi kee citutti hin callisiin.	Hate
.Tokko ni du'aaTokko in ajjeesisaa.Keenya malli Sanuma saneensaa.Maal mallisaa Maal mallisaa #Karrayyuu	Normal
@USER Oromoon bakka jirruu kaanee waltaanee diina keenya dhabamsiisuurratti wal ilaallata taanaan kufaatiin kan keenya . Uffata poolisii oromiyaa uffatanii kan nu butaa jiran warra #Amaaraati . Oromoodhaan #WBO tti makamaa jenneerra . Amma warra diina waliin nubutu dhabama godhuudha.	Hate
OPDO’n diina oromoo isa 1ffaa fi hangafaa eenyuyyuu kan ittiin hin dorgomnedha	Hate
Namticha kana maaluma irraa balleessine yaaboo kabajadhaan ifii itti dhumnee itti wareegamnee aangoo isaaf kanninee maa nu ynaata abshiir lammii koo humaa miti ni bariitii inshaa allaah	Abuse
karrayyuu ajjeesun oromoo guutuu ajjeesudha! tuffii guddaadha eenyus haa tau eenyu kan karrayyuu ajjeeste gumaan ni baati! karrayyuun ammoo kana gochuuf duubatti illeen hin deebiu . kanumti karrayyuu qabsoo barsiisu kuni eenyu? inni dursa qabsoon maal akka tae karrayyuu gaafadhu.	Hate
@USER Raabbiin isiin haa balleessuu dachee kanaa gubbaa yaa uumaata badee yaa worraa abbaa garaa	Abuse
Nuti wonni beekuu qabnu amantii osoo hintanee akka sabaati sabaati ajjechaan duula motummaan nurrati banamee akka sabaati yoo ofirraa hindhorkine ammaas du'a saree du'uuti jirta isaata namaa keessaa hinjirtuu bakka jirtu of ilaalin dhamsa kiyya yoo sabumaan jiraatee amantiin jira	Hate
@USER Abbaa worraa si godhu hin qabduu? hamma twittery irra teessee albaatii ajaawaa alba'aa ooltu osoo godhatee 2 dhaltee turte@USER.	Abuse
Bilisummaan yeroo nuti abdii goonee caalattii nuttii dhiyoodhaDurattii wbon URL	Normal
Godina Shawaa Bahaa daangaa Aanaa Boosati fi Fantaalee iddoo Kaarra ykn Mootoma jedhamu qubatanii kan turan Abbaa Gadaa Karrayyuu Kadiir Hawaas dabalatee namoonni 14 humnoota mootummaan ajjeefamuu jiraattonni BBCtti himan.URL	Hate
#Gumaan_Baate!Diggaa funyaan #Naqamtee jalatti waraanni Mootummaa har'a raafuu murame taate . Konkolaata 4 meshaqa dhahamte . Konkolaataa isaanii 2 gubamee 2 ammoo mooraa qabsoo Bilisummaa Oromoof galii ta'e . Qaaliiwwan Oromoo gumaa Oromoo Karrayyuu Naqamtetti baasan.	Hate
Seenaa #Oromoo fi seenaa #Gadaa keessatti #AbbaaGadaa ajjeesuun kan jalqabaati . Mootummaan ofiif ajjeesee ormatti qabachuun ammoo baatuu haaraadha . Mootummaan #PP diina #Oromoo ti . Diinummaa isaa gocha kana caaluun ibsuu hin danda’u . #Oromoo fi #PP dhakaa gar-gar cabe . URL URL	Hate
Amaantaan kamuu Kabajaa argachuun jalalaan wajjin jirachuun Dirqama hunda keenyaatti . URL	Normal
Amantiin kan abbaa Oromummaan wajjiin qabna tokkummaan keenya dhiiga abbooti teenyaatin barreefame URL	Normal
Wayyoo Yaa Sangaa Dhabaa.Gasoo Gurguddaa Nama Baachisaa!Wayyoo #Tokkumaa Dhabaa.Halagaa Ormaa Nama Reebsiisaa!	Normal
Oromoo ajjeesuu dandeessa Oromummaa garuu gonkumaa ajjeesuu hindandeessu . Abbaa Gadaa ajjeesuu dandeessa Sirna Gadaa garuu gonkumaa balleessuu hin dandeessu.Anan karrayyuu koo #Karrayyuu URL	Hate
Obboleettiin Aisaanii Aadde Warqee Hawaas Boruu Abbaa Gadaa Kadiir utuu sirna Gadaaf waayillan isaanii waliin jiranii fuudhamanii akka ajjeefaman dubbatanii jiran.URL	Hate
Oromoon hanga tokkummaan diina dura dhabbatuutti diina tokkummaa qabuuf gadi galoo Isa keessaa dhrlatteen bara baraan immiimmaan gaddaa roobsa URL	Hate
