id	tweet	label
train_swahili_05571	sabuni ningependa pussy tho rt  je ndevu zako zina harufu gani	Abuse
train_swahili_05572	ndio kijinga    jinsi dat kujisikia 	Normal
train_swahili_05573	tengeneza masanduku ya ascii na nodejs ninachoona ni uwezo wa kuleta ndegeflappynode kupitia neli za ascii na ndege    	Normal
train_swahili_05574	vita kubwa ya kuongoza na kisha ricky anapiga danica kwa manjano ah kijana nascar	Normal
train_swahili_05575	why does he look cold towards you ama ni picha haikupigwa vizuri	Normal
train_swahili_05576	wakikuyu wanapaswa kutahiriwa upwa including this stupid moses kuria	Hate
train_swahili_05577	kijike huyu rihanna yuko kwenye vumbi au kitu	Abuse
train_swahili_05578	hii kenya hakuna kitu hunishtua  tumezoa kuangushwa  acha vile ruto ana lead hivi  hata baba kuna time alikua ana lead  stima zikalost  hapa siwezi shtuka tukiskia kumb mwaur ndio amekua aki lead all along and everyon ha been wrong  kenyadecid  kenyadecides	Hate
train_swahili_05579	wajaluo kuku na ugali hapa cheza 	Hate
train_swahili_05580	tttt   hawa wahindi si mchezo hiyo breathing cctv si mchezo	Hate
train_swahili_05581	woishe mafia ni mjinga kama wakikuyu  rt	Hate
train_swahili_05582	utabaki home ukilala wengin wakiraukia poll station kukuamulia bei ya unga in the next five year  go make your voic heard at the ballot bana   mimindioshida makosa ni yangu   	Normal
train_swahili_05583	 fuckin muzzie cunts lazima wote wahamishwe washenzi	Abuse
train_swahili_05584	 lol pata redneck kutoka kwa mwaloni kukuchukua	Normal
train_swahili_05585	niko kwa line ya kutafuta kazi za iebc apa ngong na tuko watu ka mia tatu  woi unemploy 	Normal
train_swahili_05586	  grindtimes sidhani hata nilikuwa kwenye uhusiano wa kweli  nilidhani walikuwa wa kweli lakini walikuwa takataka tu	Hate
train_swahili_05587	tumeshavuna aibu yetu olympic tokyo  waliokabidhiwa bendera wako wapi mpaka mtu kaamua kutusaidia kubeba bendera	Normal
train_swahili_05588	umeona aje mimi ni mjaluo unadhani nasa ni ya wajaluo tu acha kufikiria kama mjinga wewe shenz type mi sjinishani na mtu hajui anasema nn	Hate
train_swahili_05589	nilipenda sinema hii ilikuwa taswira nzuri ya familia ambayo ilikuwa imepitia dhiki na faraja lakini mwisho wao walijua kuwa upendo maalum walikuwa nao kwa kila mmoja	Normal
train_swahili_05590	  hakuna mbwa anayepiga punda anayepiga huzuni kama sinema hii 	Normal
train_swahili_05591	chuki wen mlafi wa mboro fa den kuwa kama uughh uuuu faed  hakuna mlafi wa mboro waziwazi uliugua basi mfa kno wen im fin to	Abuse
train_swahili_05592	tabasamu kwa majembe la kutombwa pussy matako  wanaokuchukia	Abuse
train_swahili_05593	rt  piga kelele kwa wasichana wote ambao huvaa leggings takatifu lakini wamepata pussy iliyojaa dhambi	Abuse
train_swahili_05594	niggas kwenye maandamano akitafuta majembe matako   amp wao huko nje pia nina uhakika nayo	Normal
train_swahili_05595	waaaaa mtoto mzuriii	Normal
train_swahili_05596	hawa wamama wasamburu unaeza ata ingiza mguu kw hio shimo ya earing	Hate
train_swahili_05597	mimi huchukua risasi bila mtu wa kufukuza mimi hupata vijiti mimi sifuatii em	Normal
train_swahili_05598	   dono ndio kwamba jembe lilikuwa likitikisa ijumaa na jana usiku	Normal
train_swahili_05599	mtakuwa mnatoa vibano vyenye umaskini sana hype sjuu yake	Hate
train_swahili_05600	beautiful stuff now on churchill raw lakini hawa wahindi baana sielewi kitu	Hate
train_swahili_05601	simtukuzi dis shit lakini kitoto mimi ndivyo nilivyo na ndivyo ilivyo	Normal
train_swahili_05602	kwa mujibu wa msikilizaji wa radio free afrika huko mugumu serengeti ndugu william kitengai anasema haya ni maji yanayotoka bombani katika eneo lake na ndiyo maji wanayategemea kwa matumizi mbalinbali ya nyumbani	Normal
train_swahili_05603	 sitaki kufanya mapenzi na gf yangu kwa sababu nahisi ninamtumia   bila kujulikana whata fagot	Abuse
train_swahili_05604	wakikuyu mtaniua teacher tunga sentensi ukitumia pesa njeri  hapana zitaisha	Hate
train_swahili_05605	wakati wowote mbwa zako za mbwa mbaya huishia w  rafiki wa kike 	Abuse
train_swahili_05606	huyo  fala mjinga   ni hella cranky leo mtu hukabidhi kiungo	Abuse
train_swahili_05607	  wakati wewe na wavulana wako mnagundua jembe 	Normal
train_swahili_05608	    naapa ikiwa nitaona theluji yoyote kesho   bruhh unasikika kama kitanda nyeupe nyeupe	Hate
train_swahili_05609	hawa watu bana freemason freemason freemason eti wanagawa mipesa jamani wazungu wanateseka ulaya si wangejiunga ihatethis 	Hate
train_swahili_05610	leo nimeambiwa nichague aidha nikae getini au niwe security getini complimentary zitanicostngoja tuw	Normal
train_swahili_05611	vifaranga vya kompyuta wembeniuleule ya kuwatwanga wajaluo	Hate
train_swahili_05612	vipande vingine havikubaliki unaweza kumpindua mara mia na bado anataka dick	Abuse
train_swahili_05613	acha mjamzito awe kitoto n jembe la kutombwa pussy liwe jembe la kutombwa pussy	Abuse
train_swahili_05614	dkt  kalemani atoa mwezi mmoja kwa vijiji vyote vya jjiji la arusha kupata umeme waziri wa nishati dkt medard kaleman	Normal
train_swahili_05615	Tuwanyoa wahindi hawa bila wembe wakikataa kurudi kwao	Hate
train_swahili_05616	yaani sakaja ametokwa tu hivo  uchaguzi mkuu Kenya  kenyadecides	Normal
train_swahili_05617	repost from using repostregramapp  multichoice imekuja na the punguzo miezi miwili	Normal
train_swahili_05618	paka hukasirisha wakati anafanya hivyo 	Normal
train_swahili_05619	  nadhani ingeonekana kama kofi la kitanzi na dickpunch	Abuse
train_swahili_05620	haki kuma imekwamisha ndani ya mkundu 	Abuse
train_swahili_05621	waziri wa nishati dkt medard kalemani pia atakagua kazi ya usambazaji umeme vijijini wilayani chato	Normal
train_swahili_05622	maisha inakushaft uku kanairo alaf bado unaenda kupanga line kuingia kwa jav like kiambu nigga dure elect	Normal
train_swahili_05623	   kuvunja kipambano  mara nyingi ninafikiria juu ya kile kilichokuwa na kilikuwa	Normal
train_swahili_05624	huwezi kuona majembe matako  haya hayabadiliki	Abuse
train_swahili_05625	 jrise mgonjwa kutomba wewe unanipenda fagot	Abuse
train_swahili_05626	lengo hasa la kitabu hichi ni kuongeza hamasa kwa mabinti kuwa inawezekana pia kuwajengea uthubutu  ndani ya pb ya	Normal
train_swahili_05627	easa poll station  utawala ward  embakasi east constitu so far   pigia kurar turnout  unamusedface  kenyadecides	Normal
train_swahili_05628	wakikuyu songeni hapa pls sisi ni waluhyaama wabaluhyasisi sio waruya ama wabaruya ama mnataka tuwaite wakhikhuyu	Hate
train_swahili_05629	je wajua  kama mtoto anaumwa mama anaanza kuzalisha maziwa yenye antibodies ili kumtibu mtoto	Normal
train_swahili_05630	hakuna nusu mkate bro umeskia wakenya wameshindwa kupiga kura ama wembeniuleule	Hate
train_swahili_05631	hassan tunaomba tufahamishe kifurushi chako ulijiunga lini	Normal
train_swahili_05632	  bujibty ninahisi kama sababu kuu bado zina usaha mkali mnamo  ni kwa sababu hawajui jinsi ya kuosha prope   	Normal
train_swahili_05633	wewe ni jembe la kutombwa pussy la kijinga	Abuse
train_swahili_05634	jembe la kutombwa pussy linanyonya dick yangu kwa sababu naonekana kama john stockton alipiga chopa luke mimi ni baba yako  	Abuse
train_swahili_05635	nickson karibu zantel ufurahie huduma n bidhaa kwa gharama nafuu zaidi	Normal
train_swahili_05636	fucking aliwaambia nyinyi nyote 	Abuse
train_swahili_05637	sipendi majembe la kutombwa pussy matako  yangu nawapenda wanandoa sio wote      	Abuse
train_swahili_05638	 hehewatu warudi kwao keter style	Hate
train_swahili_05639	juliusan fellowes ameshinda tena	Normal
train_swahili_05640	yesu ni commander citizenexpress nakesha   muislamu Nyakundi  	Hate
train_swahili_05641	waswahili hawa matako sana	Hate
train_swahili_05642	watu wa ingo tumepiga jemb hatuna finger print   kenyadecides   	Hate
train_swahili_05643	sitasema tena sipendi nyara kwa hivyo sitaki kuwa mmoja lakini ninaamini filamu hii inafaa wakati wako	Normal
train_swahili_05644	bout ili kumfukuza huyu bitch wazi kupoteza pesa vile	Normal
train_swahili_05645	 kamwe kutokea pesa nyingi za mafuta ya jamhuri ya redneck kitako cha kusikitisha ni kweli ufisadi amerika	Normal
train_swahili_05646	  kusikia kitoto kinasema hadithi na unachoweza kufikiria ni    uongo uwongo      	Normal
train_swahili_05647	kuelekea afcon u  zimebakia siku  mashindano hayo kuanza  aprili 	Normal
train_swahili_05648	mimi hata niliitupa simu hii kwenye mkondo na ilikuwa imeingia kwa sekunde 15 na bado inafanya kazi nzuri	Normal
train_swahili_05649	kila kitu juu yake ni mbaya tu	Normal
train_swahili_05650	kwa nini ningemkasirikia kitoto ambaye hakuweza kufaulu daraja la     nitasubiri	Normal
train_swahili_05651	  pigana vita vya kweli au usinicheze sichezi na punda wa punda niggas	Normal
train_swahili_05652	wamaasai waliopangwa kutoa burudani kwa rais obama kenya hawa hapa	Hate
train_swahili_05653	wuuui muislamu Nyakundi ni mjinga tu	Hate
train_swahili_05654	wasichana wanataka kukutana na mwanamume aliye na mipango na tamaa na mvulana kwenye ujumbe wa pussy hit 	Abuse
train_swahili_05655	  corbynkelly nilipata bangili zangu za manjano za asili na mtu wa kwanza niliyemfikiria ni 	Normal
train_swahili_05656	Mjaluo aone msichana hata maji huoka kichwani lol	Hate
train_swahili_05657	jembe hilo lilisema  ngawira yangu kwenye lmfaooo	Normal
train_swahili_05658	  sasathatsfresh wimbo wowote na tyga ndani yake ni takataka ya kutombwa	Abuse
train_swahili_05659	niggas akizungumza bout majembe matako  haya sio ya uaminifu lakini wamekuwa kwa kinyozi  tofauti	Normal
train_swahili_05660	leo ndio kuingia katika shimo la wakristo wajinga	Hate
train_swahili_05661	lmaoooo      yesu aliponya watu ambao ni leoparcy lakini majembe la kutombwa pussy matako  yall wanataka kuchora tatoo za chui   	Abuse
train_swahili_05662	  kkz wewe niggaz kweli unafikiria yo niggaz  n yo bitch dhamana thabiti yo nigga itaharibu uchaguzi wake na hautaambia	Normal
train_swahili_05663	ikiwa unapenda tu pizza ya jibini wewe ni pussy kaa mbali nami na pizza yangu nzuri ya mchanganyiko	Abuse
train_swahili_05664	hawa waarabu sio watu wazuri wanaweza kurudisha golibut today nipo teamcameroon 	Hate
train_swahili_05665	sikuenda shule hapa rt  arizona iliyojaa majembe la kutombwa pussy matako  mabaya rt  crushes zangu zote ziliishia kuwa mbaya baada ya aibu ya shule ya upili	Abuse
train_swahili_05666	  baadhi ya vidonda vya pussy  vya yall haviwezi hata kukuza hii juu ya kichwa chako cha kulaani 	Abuse
train_swahili_05667	majembe la kutombwa pussy matako  ya kituko	Abuse
train_swahili_05668	    wasichana wanachelewesha nyuma yangu ilianza kuponda mtu    ni d mbili	Abuse
train_swahili_05669	 ndiyo jembe la kutombwa pussy daima ulikuwa na kamera	Abuse
train_swahili_05670	  kkz bitch huyu wa faggot alijaribu kusema yeye anapiga kwa hd kubeba mkundu yusa fag	Abuse
train_swahili_05671	mabishano ya mashabiki simba yanga kuelekea mechi ya watani via	Normal
train_swahili_05672	 lmao alama ndiye mtu pekee aliyebaki hapo karibu kupata pussy	Abuse
train_swahili_05673	hadithi ya umeme ya nah inaonekana baridi lakini ningependa kununua dawa zingine na pesa hizo	Normal
train_swahili_05674	 hiyo ndio hufanyika wakati una pussies kwa marais na majenerali lazima upigane vita vile vile mara kwa mara	Hate
train_swahili_05675	 mimi nina majadiliano kwenye bout sluts na majembe la kutombwa pussy matako  kwa ujumla	Abuse
train_swahili_05676	  wakati bitch wako wa upande anajaribu kukukumbatia hadharani 	Normal
train_swahili_05677	wah  kumb wajackoyah is luchiri  naona mbona anapata bei ya bedsitt   uchaguzi mkuu Kenya   	Normal
train_swahili_05678	mannnnnn majembe la kutombwa pussy matako  haya ni yaaminifu	Abuse
train_swahili_05679	elect bila noma   	Normal
train_swahili_05680	lmao rt   lol rt   kenyan rao akishinda nitachinja kuku cnn kenyans are planning to kill luhyas should raila win	Hate
train_swahili_05681	yall huishi kwa kuumwa na blunts tunaishi kwa magugu na pesa 	Normal
train_swahili_05682	bitches kichwa nusu kuwa kama im nt beefing juu ya niggah smh	Abuse
train_swahili_05683	mgosi asante kwa kuwasiliana nasi na endelea kufurahiya huduma zetu	Normal
train_swahili_05684	anaitwa alisson ramses becker ndiye kipa bora wa ulimwengu kutoka kwa majogoo liverpool	Normal
train_swahili_05685	mistari yake inaonekana kuwa imeandikwa na mtu wa miaka kumi na tano ingawa wanajaribu sana kusikika kama vile mtu wa miaka kumi na tano angeongea	Normal
train_swahili_05686	mganga haji jumanne	Normal
train_swahili_05687	hii ni filamu bora	Normal
train_swahili_05688	 sio sawa wewe bado ni fagot 	Abuse
train_swahili_05689	hnib ni talli centr sasa kwaheri	Normal
train_swahili_05690	 kunywa shida hii umetupatia majembe la kutombwa pussy matako  mapya	Abuse
train_swahili_05691	uganda yatoa bilioni  kuokoa wakulima wa mahindi soma hapa	Normal
train_swahili_05692	 shit mwambie huyo pussy atoke kwa kustaafu na ajionyeshe kareem jackson kisha aweze kupata heshima	Abuse
train_swahili_05693	dem yako amepewa mic na huyu report  guess what  karibu ategw na ballot box akipoteafacewithhandovermouthfacewithtearsofjoy 	Normal
train_swahili_05694	mapigano yangu ya mwalimu yangemfanya kila mwandamizi aende kwa jeshi fa yrs    mtombaji tafadhali nyama ainnn doin uh damn thang	Abuse
train_swahili_05695	luhyas will kill me wanjala weee ugali unauzaje waitrerss kubwa ni  ndogo ni  ya jana ni	Hate
train_swahili_05696	dudubaya ashikiliwa na polisi gtgtgt	Normal
train_swahili_05697	   msamaha wangu kutoka kwa chokoleti chokoleti yangu kuu iliyotiwa apple	Normal
train_swahili_05698	  lilreese errday nachukua nafasi halisi ya nigga shit kuchukua nafasi kwa fuckin wewe u nothin punda majembe matako  sumtime lol   	Abuse
train_swahili_05699	lakini ikiwa umepata ile unayopenda sana basi wewe ni mtoto wa bahati 	Normal
train_swahili_05700	  wapiganaji wa jihadi wanakata tiketi kwenye meli za kusafiri kwenda syria na iraq    	Normal
train_swahili_05701	atletico inamfunga leganes mara nyingi leo mtanange utakuaje zama au app store kupakua app uweke mkeka wako bila kutumia bando lako ukiwa airtel vodacom au tigo	Normal
train_swahili_05702	are you invited kwenye listening party ya msanii  nitawasimulia hapa hapa ukali wa ngoma zilozopo kwenye	Normal
train_swahili_05703	shirika la afya duniani limesema kuwa uvutaji wa sigara unabaki kuwa chanzo kikuu cha vifo ambavyo vingeepukika licha ya kupungua kwa matumizi ya sigara duniani tangu kuanza kwa karne ya 	Normal
train_swahili_05704	iebc clerk wanalia walipw na waliiba kura za baba	Hate
train_swahili_05705	  rollypollyx bitch huyu aliacha kazi baada ya saa moja ya kutombwa kazi hapa wtf   	Abuse
train_swahili_05706	yes ni mjaluo so wajaluo tuko kimoja tu ila wazungu warudi kwao heyrickyspence	Hate
train_swahili_05707	wacha tu nimalize hii konyagi na kdfnachargemsipowacha muislamu Nyakundi 	Hate
train_swahili_05708	ion kno wat kinda nguo za chemchemi imma kupata yangu yung nicca dis mwaka hatujui do polo dis mwaka gotta offset em wit sumthin else	Normal
train_swahili_05709	tunapenda kukufahamisha zitasitishiwa huduma kwa sababu zitakuwa hazijakamlisha usajili kwa alama za vidole lm	Normal
train_swahili_05710	bao la kweli kabisa karibu zantel upige bao	Normal
train_swahili_05711	 bitch huyu sio mjinga tu bali ni mtu mbaya  imefungwa kwa hivyo endelea kutema ur shit    	Hate
train_swahili_05712	vitambulisho vya zamani bado vinatumika sambamba na hivi vipya wakati tukiandaa utaratibu wa kuvibadilisha na kuwapatia vyenye saini punde utaratibu utakapokamilika tutawafahamisha namna ya kuvirudisha ili kuwapatia hivi vipya ila kwa sasa ba	Normal
train_swahili_05713	kabisa muislamu Nyakundi ni mjinga sana	Hate
train_swahili_05714	kwenu mahari hata jero no problem waislam wa zamani lakinihapa naongelea kwetu wakristo	Normal
train_swahili_05715	   hizo jembe la kutombwa pussy alikuwa mtendaji ilibidi uifanye	Abuse
train_swahili_05716	indiana niggah unaweza kusema kutoka kwa sarufi ya ma muhhfuckin naapa nina majembe la kutombwa pussy matako   pamoja nami kama vile mimi ni santa       	Abuse
train_swahili_05717	 na uonevu sikujua unaweza kumdhulumu kwenye mtandao na yule bitch kichwa nusu alinijia hivyo idk kwanini u katika kutaja kwangu bruh	Abuse
train_swahili_05718	bitch huyu wa kudungwa pussy alianguka moja kwa moja kupitia kiti  im juu kwa kweli nilicheka 	Abuse
train_swahili_05719	 mtoto wangu bruhhh 	Normal
train_swahili_05720	rt  wlliam  yall boyz alikuwa kaanga fuck dat pussy nigga katika milia ya bluu	Abuse
train_swahili_05721	takataka ya kutombwa ya kufyatua 	Abuse
train_swahili_05722	nadhani uko katika hali mbaya kutoka kwa kungata pussy yenye nywele	Abuse
train_swahili_05723	mahakama ya rufani kupitia maamuzi yake imetoa muongozo wa kisheria kwa baadhi ya maneno yakitumika kwenye kesi basi ni kiashiri	Normal
train_swahili_05724	uchagui mkuu  ge hufai kua tishio kwa amani ya nchi   chaguaamani   	Normal
train_swahili_05725	inawezekana oncomingfist  kenyadecides   	Normal
train_swahili_05726	 umepata viwambo katika dm lakini siisomi ambayo ni bora kwako 	Normal
train_swahili_05727	   si asubui ulisema wameenda mwanza kwasababu wamenyimwa ruzuku miezi  hivyo hawana hata senti saivi unapiga mahesabu ya ku	Normal
train_swahili_05728	baina ya mtu na moyo wakekama ilivyokuja kwenye aya hiyo hii ina maana kwambana kwa mujibu wa ufafanuzi uliotolewa na muhammad asad kutoka kwa imam raghibimola wetu mlezi mtukufu huingia baina ya matamanio ya mtu na matendo ya nje ambayo yanaweza kutokana na matamanio hayo	Normal
train_swahili_05729	sijui ni ninilakni nikiskia mavijana wajaluo wakiendeleza ukabila nasema dunia kwisha	Hate
train_swahili_05730	ubora mzuri sana	Normal
train_swahili_05731	you cant climb a ladder as your father kazi yako ni kutumiwa tu na wakikuyu ngoja tugawe kenya am kisii and am not militia	Hate
