text,label
Salut banget sm pak ahok.. benar2 berjiwa kesatria.. langsung mengucapkan selamat ke pasangan anis dan sandi..,0.0
"Pimpinan ngecopros, bawahan nderomos. Jancuk deh!'",1.0
Modar dikasih cuping mulu sama Deandra.',1.0
USER Kalau banci thailand mah cegan dong oppa',1.0
"Oh, you mean race baiting just like you just did, Chugiak?",0.0
USER\nAda aseng KOPLO pembela si PENISTA AGAMA yg durjana nyuruh org lain ngaji!,1.0
"Sebagai negara maju, ternyata segini gaji presiden AS dan pegawai pemerintahannya",0.0
Pak @basuki_btp saya hanya bantu menyampaikan. Sbg orang2 di sekitar Pak Ahok bisa menyampaikan ke beliau. @kurawa. #BlusukanAhok #Gue2,0.0
Superb video Pratik Kabir Singh is blockbuster,0.0
"<?php

class Pinyin {
	protected static $keys = ""a|ai|an|ang|ao|ba|bai|ban|bang|bao|bei|ben|beng|bi|bian|biao|bie|bin|bing|bo|bu|ca|cai|can|cang|cao|ce|ceng|cha|chai|chan|chang|chao|che|chen|cheng|chi|chong|chou|chu|chuai|chuan|chuang|chui|chun|chuo|ci|cong|cou|cu|cuan|cui|cun|cuo|da|dai|dan|dang|dao|de|deng|di|dian|diao|die|ding|diu|dong|dou|du|duan|dui|dun|duo|e|en|er|fa|fan|fang|fei|fen|feng|fo|fou|fu|ga|gai|gan|gang|gao|ge|gei|gen|geng|gong|gou|gu|gua|guai|guan|guang|gui|gun|guo|ha|hai|han|hang|hao|he|hei|hen|heng|hong|hou|hu|hua|huai|huan|huang|hui|hun|huo|ji|jia|jian|jiang|jiao|jie|jin|jing|jiong|jiu|ju|juan|jue|jun|ka|kai|kan|kang|kao|ke|ken|keng|kong|kou|ku|kua|kuai|kuan|kuang|kui|kun|kuo|la|lai|lan|lang|lao|le|lei|leng|li|lia|lian|liang|liao|lie|lin|ling|liu|long|lou|lu|lv|luan|lue|lun|luo|ma|mai|man|mang|mao|me|mei|men|meng|mi|mian|miao|mie|min|ming|miu|mo|mou|mu|na|nai|nan|nang|nao|ne|nei|nen|neng|ni|nian|niang|niao|nie|nin|ning|niu|nong|nu|nv|nuan|nue|nuo|o|ou|pa|pai|pan|pang|pao|pei|pen|peng|pi|pian|piao|pie|pin|ping|po|pu|qi|qia|qian|qiang|qiao|qie|qin|qing|qiong|qiu|qu|quan|que|qun|ran|rang|rao|re|ren|reng|ri|rong|rou|ru|ruan|rui|run|ruo|sa|sai|san|sang|sao|se|sen|seng|sha|shai|shan|shang|shao|she|shen|sheng|shi|shou|shu|shua|shuai|shuan|shuang|shui|shun|shuo|si|song|sou|su|suan|sui|sun|suo|ta|tai|tan|tang|tao|te|teng|ti|tian|tiao|tie|ting|tong|tou|tu|tuan|tui|tun|tuo|wa|wai|wan|wang|wei|wen|weng|wo|wu|xi|xia|xian|xiang|xiao|xie|xin|xing|xiong|xiu|xu|xuan|xue|xun|ya|yan|yang|yao|ye|yi|yin|ying|yo|yong|you|yu|yuan|yue|yun|za|zai|zan|zang|zao|ze|zei|zen|zeng|zha|zhai|zhan|zhang|zhao|zhe|zhen|zheng|zhi|zhong|zhou|zhu|zhua|zhuai|zhuan|zhuang|zhui|zhun|zhuo|zi|zong|zou|zu|zuan|zui|zun|zuo"";
	protected static $values = ""-20319|-20317|-20304|-20295|-20292|-20283|-20265|-20257|-20242|-20230|-20051|-20036|-20032|-20026|-20002|-19990|-19986|-19982|-19976|-19805|-19784|-19775|-19774|-19763|-19756|-19751|-19746|-19741|-19739|-19728|-19725|-19715|-19540|-19531|-19525|-19515|-19500|-19484|-19479|-19467|-19289|-19288|-19281|-19275|-19270|-19263|-19261|-19249|-19243|-19242|-19238|-19235|-19227|-19224|-19218|-19212|-19038|-19023|-19018|-19006|-19003|-18996|-18977|-18961|-18952|-18783|-18774|-18773|-18763|-18756|-18741|-18735|-18731|-18722|-18710|-18697|-18696|-18526|-18518|-18501|-18490|-18478|-18463|-18448|-18447|-18446|-18239|-18237|-18231|-18220|-18211|-18201|-18184|-18183|-18181|-18012|-17997|-17988|-17970|-17964|-17961|-17950|-17947|-17931|-17928|-17922|-17759|-17752|-17733|-17730|-17721|-17703|-17701|-17697|-17692|-17683|-17676|-17496|-17487|-17482|-17468|-17454|-17433|-17427|-17417|-17202|-17185|-16983|-16970|-16942|-16915|-16733|-16708|-16706|-16689|-16664|-16657|-16647|-16474|-16470|-16465|-16459|-16452|-16448|-16433|-16429|-16427|-16423|-16419|-16412|-16407|-16403|-16401|-16393|-16220|-16216|-16212|-16205|-16202|-16187|-16180|-16171|-16169|-16158|-16155|-15959|-15958|-15944|-15933|-15920|-15915|-15903|-15889|-15878|-15707|-15701|-15681|-15667|-15661|-15659|-15652|-15640|-15631|-15625|-15454|-15448|-15436|-15435|-15419|-15416|-15408|-15394|-15385|-15377|-15375|-15369|-15363|-15362|-15183|-15180|-15165|-15158|-15153|-15150|-15149|-15144|-15143|-15141|-15140|-15139|-15128|-15121|-15119|-15117|-15110|-15109|-14941|-14937|-14933|-14930|-14929|-14928|-14926|-14922|-14921|-14914|-14908|-14902|-14894|-14889|-14882|-14873|-14871|-14857|-14678|-14674|-14670|-14668|-14663|-14654|-14645|-14630|-14594|-14429|-14407|-14399|-14384|-14379|-14368|-14355|-14353|-14345|-14170|-14159|-14151|-14149|-14145|-14140|-14137|-14135|-14125|-14123|-14122|-14112|-14109|-14099|-14097|-14094|-14092|-14090|-14087|-14083|-13917|-13914|-13910|-13907|-13906|-13905|-13896|-13894|-13878|-13870|-13859|-13847|-13831|-13658|-13611|-13601|-13406|-13404|-13400|-13398|-13395|-13391|-13387|-13383|-13367|-13359|-13356|-13343|-13340|-13329|-13326|-13318|-13147|-13138|-13120|-13107|-13096|-13095|-13091|-13076|-13068|-13063|-13060|-12888|-12875|-12871|-12860|-12858|-12852|-12849|-12838|-12831|-12829|-12812|-12802|-12607|-12597|-12594|-12585|-12556|-12359|-12346|-12320|-12300|-12120|-12099|-12089|-12074|-12067|-12058|-12039|-11867|-11861|-11847|-11831|-11798|-11781|-11604|-11589|-11536|-11358|-11340|-11339|-11324|-11303|-11097|-11077|-11067|-11055|-11052|-11045|-11041|-11038|-11024|-11020|-11019|-11018|-11014|-10838|-10832|-10815|-10800|-10790|-10780|-10764|-10587|-10544|-10533|-10519|-10331|-10329|-10328|-10322|-10315|-10309|-10307|-10296|-10281|-10274|-10270|-10262|-10260|-10256|-10254"";

	public static function get($chinese, $ucfirst = false, $charset = 'utf-8') {
		$keys_a = explode('|', self::$keys);
		$values_a = explode('|', self::$values);
		$data = array_combine($keys_a, $values_a);
		arsort($data);
		reset($data);
		if ($charset != 'gb2312')
			$chinese = self::_u2_utf8_gb($chinese);
		$result = '';
		for ($i = 0; $i < strlen($chinese); $i++)
		{
			$_P = ord(substr($chinese, $i, 1));
			if ($_P > 160)
			{
				$_Q = ord(substr($chinese, ++$i, 1));
				$_P = $_P * 256 + $_Q - 65536;
			}
			$result .= ($ucfirst ? ucfirst(self::_pinyin($_P, $data)) : self::_pinyin($_P, $data));
		}

		return preg_replace(""/[^a-z0-9]*/i"", '', $result);
	}

	private static function _pinyin($num, $data) {
		if ($num > 0 && $num < 160)
			return chr($num);
		elseif ($num < -20319 || $num > -10247)
			return '';
		else
		{
			foreach ($data as $k => $v)
			{
				if ($v <= $num)
					break;
			}

			return $k;
		}
	}

	private static function _u2_utf8_gb($c) {
		$string = '';
		if ($c < 0x80)
			$string .= $c;
		elseif ($c < 0x800)
		{
			$string .= chr(0xC0 | $c >> 6);
			$string .= chr(0x80 | $c & 0x3F);
		}
		elseif ($c < 0x10000)
		{
			$string .= chr(0xE0 | $c >> 12);
			$string .= chr(0x80 | $c >> 6 & 0x3F);
			$string .= chr(0x80 | $c & 0x3F);
		}
		elseif ($c < 0x200000)
		{
			$string .= chr(0xF0 | $c >> 18);
			$string .= chr(0x80 | $c >> 12 & 0x3F);
			$string .= chr(0x80 | $c >> 6 & 0x3F);
			$string .= chr(0x80 | $c & 0x3F);
		}

		return iconv('UTF-8', 'GB2312', $string);
	}

}

?> 
",1.0
Navneet bhai bas kar yar har batt pe hindu muslim math la yea aachi batt nahi han krk ne galti kiya par inme relegation math laa,0.0
"Puisi ""Kau Ini Bagaimana atau Aku Harus Bagaimana"" karya USER lahir masa Orde Baru. Menyuarakan suara orang-orang yang tertindas. Jadi bagian gerakan Reformasi yang mengakhiri Orde Baru.",0.0
"Tulisan saya pagi ini, tentang budaya minum obat; ; Semoga berguna",0.0
"4. 		wrong again, dumb kikesucker",1.0
REDIRECT Talk:2008 Mumbai attacks,0.0
ganyang pki kenapa kalian harus hapus lambang PKI DI FILM ... ??? APA KALIAN TELAH DI INTIMIDASI KOMUNIS DAN ANTEK PKI YG SEPERTI HANTU.. ??,1.0
"Didik Mukrianto : Soal Pilkada Tak Langsung, Demokrat Jadikan Perppu Era SBY sebagai Acuan",0.0
"Prof. Jeffrey Winters: Jokowi Presiden Terlemah dalam Sejarah Indonesia ; ; Anisa dan Pembahasan Prof Jeffrey Winters ini bagus, walau ini anlisa 2015 lalu, tapi yg menjadi pembahasannya akrg byk yg terjadi.; #2019GantiPresiden; ;",1.0
Chutiya sur ha harami singer,1.0
RT USER: Tutorial Ngeluarin goblok dari otak....',1.0
Baap aakhir baap hota hai love you indian army chak de fatte,0.0
USER dah lama liat. tetep aja jijik.',0.0
USER Hadeehh :3 harus sabar ngadepin tae yg satu ini',1.0
"rastar petni tui fokirni magoni manos k somman janis na rastar tukai abar
lomba lomba kotha",1.0
USER Bisa...tapi harus siap dikatain kafir komunis antek asing dsb...',0.0
Lagi! Isu kemanusiaan Rohingya membuktikan ketidakcermatan USER dan Tim dalam mengelola sebuah isu.,1.0
"Jika Anda jawab pertanyaan apa Muhammad Nabi Gadungan, persoalan sperti ini tak ada lagi, bangsa Indonesia akan kuat",1.0
"USER Gw ntral deh tak, gw juga ga ngerti masalah kalian \xf0\x9f\x98\x82\nIntinya semua yg dukung presiden gw pak USER gw ikut ( ya krn memang pemimpin negeri ini yg sah ya pakdhe Jkw ).\nSiapapun yg menghina &amp; memfitnah pemimpin gw pakdhe Jkw",0.0
REDIRECT Talk:James Durham (baseball),0.0
Japan REACTOR - RODS MELT !,0.0
Again....your OPINION!,0.0
USER Terbukti kampus kerakyatan. Kampus lain mu ngkin ga kepikiran jamban',0.0
8 lakh armi lagi h kashmir me,0.0
RT USER USER USER USER USER USER Setujuuuu banget Jokowi mundur uda bosen ngeliatnye,1.0
"USER ketawa smbil buang smpah sarap,\nlu mmg anjing kurap'",1.0
BOYCOTT!!!!!!!!!!!,0.0
"Yada, yada, yada, still the same old Train Wreck.",0.0
RT USER: Selamat siang lanjutin ngentot yuk di hari jumat #ngentot #meki #memek URL,1.0
nambar ta debe dada,0.0
Bhai ekdam sahi kaha apne. Chutiya logic tha Puri movie ka.,0.0
USER USER Ah cuma pencitraan ya pak USER?,1.0
USER USER USER USER USER USER USER USER Haha die lagi \xf0\x9f\x91\x89 USER media bloon dasar tempurung dongo!',1.0
Jadilah orang yang bertanggung jawab atas segala tindakan anda. dengan demikian anda akan menuai hal yang positif. #SidangAhok,0.0
RT USER: USER Jadi inget dulu rela telponan ber-jam-jam sampe kehabisan topik tapi tetep telponan supaya dia bisa denger w\xe2\x80\xa6',0.0
Thank you Clallam PUD!!,0.0
  blah. blah. blah! loser.,1.0
USER Yang ada di otaknya tentang kesetaraan gender cuma telanjang. Dasar mesum cacad.',1.0
USER Banyak sampah emang:(',0.0
"USER taun lalu aku solo trip ke seoul 9 hari, tanpa tau bahasanya, malah ketemu orang2 yang ngajak ngobrol dengan English seadanya dan bahkan pake Japanese juga. Nunjukkin kalo ternyata mereka ada ketertarikan sama orang asing. Ga ketemu orang j",0.0
"USER USER USER Yg mulai duluan siapa ya? Gue bales lo sakit jiwa?? Ettt dah jd laki kok banci, URL",1.0
RT USER: Saat kesabaran diuji. Tp dia nya tetep kaya babi',1.0
"Ladeeda aur Ayesha jo ISIS poster girls hain, Kasturi aur Roy kay saath
""India's Squad"" bun jaati hain. USA mein bhi ek hai, original Squad🙄😏😏",1.0
Khofifah akan Beberkan 'Nawa Bakti Satya' di Debat Malam Ini,0.0
Feminism=Randi Rona,1.0
Kita melarang ajaran komunisme namun disisi lain pemerintah membukakan pintu masuk nya wisatawan komunis besar-besaran ke negeri ini,1.0
"""jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri"" HAHAHA YOKSI NENEK KU'",1.0
"USER Itu bisa terwujud dikarenakan katolik itu terpusat,terstruktur,teroganisasi dng sangat baik yakni berpusat pada vatikan. Jadi Nu bisa mengambil,merebut peran seperti vatikan maka semua akan lebih mudah'",0.0
Pak presiden USER ; Tampak magis .. ; �???,0.0
mungkin ateis memercayai bahwa di tengah tengahnya surga dan neraka itu anget.',0.0
USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL,1.0
"Sir ap jo kehrahe bilkul sahi k movie me msg kuch bhi nhi hai.. mai bhi
theatre se nikalne k bad ye bola tha frnds ko.. story wohi ghasi piti hai
lekin is film ka success ke wajah hai iska presentation jis tarha se wo
character play kiya that was very good.. heroin thik se acting nhi kiya
neutral jaisa dikh rha tha lekin Sahid ne bht e accha kiya acting.. kabhi
kabar same chiz ko represent acche se karne seaccha result ata hai or ye movie
usika namuna hai",0.0
"Bhai Sun  
Salut You 🤗",0.0
USER USER USER rizik taunya pantat mana tau dia pancasila\ngara gara pantat pun dia kabur g fulang fulang',1.0
Ranu mohila ta akebare beyman,1.0
anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.,1.0
USER USER KPK nya Bubarkan saja.. Di gaji dr uang rakyat hanya untuk menjadi pemain dagelan lenong bocah...,1.0
USER Cukup Satu Periode Saja Indonesia Menjadi Negara Yang Gagal..; - Gagal Ciptakan 10jt Lap.pekerjaan; - Gagal Tdk Bagi2 Kekuasaan; - Gagal Tdk Akan Hutang Lagi; - Gagal Tdk Menaikan BBM; - USER Gagal Potong Kuping; insyaAllah; #2019G,1.0
"ek baat se agree nahi karta me
aapki[13:15](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=13m15s) se ki wo
kisi aur ladki se time pass nahi karta wo heroine ke sath kya karta hai wo aur
wo jab use ilu kehti hai to kabir sing use bhaga deta hai aur ladta hai  
  
  
fir bhi baak baate bilkul sahi batayee hai bhai aapne",0.0
USER Efek aseng ...',0.0
USER 27 taun jadi warga Jateng baru ini denger Forum Umat Islam Bersatu. Kowe arep ngorak arik Pilkada Jateng?; Hambok ngorak arik ndhog wae ngopo? Ben wareg. ; Nek ngelih sok pekok soale.,1.0
Buku Lawas&gt; Peranan Agama Dan Moral Dalam Pembangunan Masjarakat Dan Ekonomi Indonesia.; Sjafruddin Prawinegara. ; Th 1966; 32 Hal.Hrg 150.000. Minat?,0.0
Saya suka. Nakal emang sih mojok,0.0
GEMPAR ! Moeldoko Ngamuk Besar Tantang Prabowo Hadapi Dirinya Bukan Presiden Jokowi �?? Berita� Terbaru,0.0
Bukannya jokowi pemimpin terburuk itu? si raja utang/ahli pencitraan/maling ndeso/jago bohong/opresif/anak PKI/jongos cina komunis,1.0
disgusting but true,0.0
"Biografi KH Kholilurrahman Cicit Syaikhona Kholil Bangkalan Madura ; Biografi KH Kholilurrahman; ©Siapa yang tak kenal KH Kholilurrahman.; ; Ra Lilur demikian biasa dipanggil, merupakan ulama yang sering didatangi...",0.0
"USER Ga kak, gua bukan orang jawa maaf yak :(; ; gua orang palembang soalnya, kakak aja deh yg belajar aksara jawa. Atau kalak mau belajar budaya palembang?",0.0
"USER USER Psti g brni nongol krn udah kthuan belangnya, klopun ada...psti kata2 ""cebong"" yg mrk kluarin, krn mrk khbisan kata n g tau mau ngomong apa.\nSukses bt KPK'",1.0
"Blah, blah, blah, ' Murica, blah, blah, yawn....",0.0
"Diluruskan agar tidak menyimpang dari ajaran Quran, tentu tidak boleh Menteri Agama Islam menyimpang dari Quran",0.0
Uh Oh-bama,0.0
"List of villages in Parner taluka

__NOTOC__
There are around 131 villages in Parner tehsil of Ahmednagar district of state of Maharashtra. Following is the list of villages in Parner tehsil.

A
  Akkalwadi
  Alkuti
  Apadhup
  Astagaon

B
  Babhulwade
  Baburdi
  Bhalwani
  Bhandgaon
  Bhondre
  Bhoyare Gangarda

C
  Chincholi
  Chombhut

D
  Daithane Gunjal
  Darodi
  Desawade
  Devibhoaire
  Dhawalpuri
  Dhoki
  Dhotre Bk
  Diksal

G
  Ganji Bhoyare
  Gargundi
  Garkhindi
  Gatewadi
  Ghanegaon
  Goregaon
  Gunaore
  Gadilgaon

H
  Hanga
  Hattalkhindi
  Hiware Korda
  Handewada

J
  Jadhvawadi
  Jamgaon
  Jategaon
  Jawala

K
  Kadus
  Kakane Wadi
  Kalas
  Kalkup
  Kanhur Pathar
  Karandi
  Karegaon
  Karjule Harya
  Kasare
  Katalwedha
  Khadakwadi
  Kinhi
  Kohkadi
  Kurund
 KALEWADI

L
  Loni Haveli
  Lonimawala

M
  Mahskewadi
  Malkup
  Mandave Kd
  Mawale Wadi
  Mhasane
  Mungashi

N
  Nandur Pathar
  Narayan Gawhan
  Nighoj

P
  Pabal
  Padali Aale
  Padali Darya
  Padali Kanhur
  Padali Ranjangaon
  Palashi
  Palspur
  Palwe Bk
  Palwe Kd
  Panoli
  Parner
  Patharwadi
  Pimpalgaon Rotha
  Pimpalgaon Turk
  Pimpalner
  Pimpri Gawali
  Pimpri Jalsen
  Pimpri Pathar
  Pokhari
  Punewadi

R
  Raitale
  Ralegan Siddhi
  Ralegan Therpal
  Randhe
  Ranjangaon Mashid
  Renwadi
  Rui Chattrapati

S
  Sangvi Surya
  Sarola Adwai
  Sawargaon
  Shanjapur
  Sherikasare
  Shirapur
  Sidheshwar Wadi
  Supa

T
  Takali Dhokeshwar
  Tikhol
  Taralwadi

V
  Vesdare
  Viroli

W
  Wadegawhan
  Wadgaon Amali
  Wadgaon Darya
  Wadgaon Savtal
  Wadner Bk
  Wadner Haveli
  Wadule
  Wadzire
  Waghunde Bk
  Waghunde Kd
  Walwane
  Wankute
  Wasunde

Y
  Yadavwadi

See also

 Parner tehsil
 Tehsils in Ahmednagar
 Villages in Akole tehsil
 Villages in Jamkhed tehsil
 Villages in Karjat tehsil
 Villages in Kopargaon tehsil
 Villages in Nagar tehsil
 Villages in Nevasa tehsil
 Villages in Pathardi tehsil
 Villages in Rahata tehsil
 Villages in Rahuri tehsil
 Villages in Sangamner tehsil
 Villages in Shevgaon tehsil
 Villages in Shrigonda tehsil
 Villages in Shrirampur tehsil

References

 
 
Parner",0.0
USER USER Dan dia kek milih milihh nge-replay-nyeee.. Ke gue doang..\xf0\x9f\x99\x86 Klo ama kaum adam mah... Melipiirrrr doi.. Tp ntar lg jg akan gue blok ajah daghh.. Sama sekali GA ADA MNFAATNYA mbaca komen dr kaum bani kampret tsb.,1.0
"Ayo NU lanjutkan, bila perlu lengserkan jokowi, gua bantu dengan doa",1.0
Bisa jadi Warga Negara di INDONESIA\nitu seharusnya ANDA\nBANGGA.\nini malah bilank Soekarno PKI. \xe2\x80\x94 benar-benar marah',0.0
Ek number ki gandu movie hai Kabir singh,1.0
"Presiden kelima RI, Megawati Soekarnoputri mengunjungi pameran arsip Konferensi Asia Afrika (KAA) dlm peringatan 63 tahun KAA yg berlangsung pd Selasa-Rabu (17-18/4) di Widya Graha #LIPI, Jakarta Selatan. Megawati adalah delegasi termuda di konferensi yg",0.0
Karma कर्म,0.0
"bhai dil se bol raha tu hi ek mila muze jo kabir singh ke bare mai achhe bol
rahe jo burai kar rahe na unko itna marne ka man karra shahid ne bhot mahent
kiya hai yar",0.0
"Vandalism
 10:54, 10 Jan 2005 (UTC)",0.0
"Banyak yg nyerang wa, ada yg kira wa cebong'",1.0
"  how do u make a disambig page, thanks",0.0
USER Selamat hari kartini ; ; #2019GANTIPRESIDEN; #2019PRESIDENBARU,0.0
Islam mein gali - galoch hi sikhya jata hai kya?,0.0
"Kmana Paduka ktika ulama Jabar diserang, bhkn ada yg meninggal?; Adakah sepata dua pata kata terucap saat itu?; #hey2;",0.0
"USER USER USER USER USER Kbnyakan kencing onta mahluk satu ini, emosi mulu dari td gua liat, dasar sumbu pendek si tidur kebalik.'",1.0
USER Jenggot bajingan!',1.0
dekhen live - yah dharti mahatma gandhi kii he : swaavlamban kaarykram main pradhanmantri narendra modi - http://t.co/eLmK8LCk04,0.0
Dulu orang bikin karya dulu baru terkenal.\nSekarang kebalikannya. Sulit. Silit.',1.0
Cowo yg hobi selfie itu ga ada beda ny sama lekong &amp; banci kaleng',1.0
