index,text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,overall_risk,disagreement
1678,"RT USER: Sblmnya, USER ngetwit soal SIM dan gmn cara bikinnya.\n\nBlkgn, gw liat bnyk gambar2 ini seliweran.\n\nAda yg SIMnya ""\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1679,RT USER: Abang kuli fav.. penasaran liat kontol dia USER USER USER USER URL USER\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1680,"RT USER: USER USER Sarap, sakit jiwa, manja, ngga jelas, kangenan, cemburuan, ""gapapa kok"", koding, perhatian, my #1 fans, b\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1681,RT USER: Bodo sial anakk anjinggg maju lu sini syaitonn sweater mansoura',0,0,0,1,0,0,0,1,1
1682,"RT USER: USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat\xe2\x80\xa6'",0,0,0,1,0,0,0,1,1
1683,RT USER: Mengenal LAIKA Anjing Pertama yang Mengorbit Bumi URL,0,0,0,0,0,0,0,0,0
1684,"RT USER: Main layangan\n\n\xf0\x9f\x91\xa6 benang kuat kan, takut putus nanti\n\n\xf0\x9f\x91\xa8 ga mungkin putus, kita jarang berantem\n\n\xf0\x9f\x91\xa6 tai\n\n-gobs'",0,0,0,0,1,0,0,1,1
1685,"RT USER: Olahraga apa itu namanya yang ekstrim? Bungee Jumping. Apa Banci Jamping? Iya iya banci tumpakke trail, banci njamping\xe2\x80\xa6'",1,0,0,0,0,0,0,1,1
1686,RT USER: Goyangan jilboob mantap bener nih hyper kontol doi. \n\nTadi sambil squirt loh... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nYang belum nonton live nya.. Besok doi\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1687,"RT USER: USER ""HMM GA JADI""\n\nAH GUE NGAKAK KAMPRET :('",0,0,0,0,0,0,0,0,0
1688,"RT USER: Bukan hanya anjing, babi pun demikian. Monggo jika berkenan \xf0\x9f\x91\x89 URL URL",1,0,0,0,0,0,0,1,1
1689,"RT USER: ternyata Kotoran Ayam Tidak Najis?\n\n===========\n\nBismillah, alhamdulillah was sholaatu wassalam \xe2\x80\x98ala Rasulillah, waba\xe2\x80\x99du.\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1690,RT USER: Mantap kan mahmud kontol gue ...\nSmpe muncrat gtu ..\nJngn kpok ya tante bo aku lgi URL,0,0,0,0,1,0,0,1,1
1691,RT USER: grepe coli temen smp pas tidur eh malah crot #kontolsmp #kontolsma #titit #grepe #tititsmp #tititsma #chiforchi #sange\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1692,RT USER: RT USER: Cowok ganteng six pack pamer kontol besar beurat di kamar URL,0,0,0,0,1,0,0,1,0
1693,RT USER: Cowok ganteng six pack pamer kontol besar beurat di kamar URL,0,0,0,0,1,0,0,1,0
1694,RT USER: dasar bajingan!\xf0\x9f\x98\xa0 URL,0,0,0,1,0,0,0,1,1
1695,RT USER: USER Bejad pokonya dah',0,0,0,0,0,0,0,0,1
1696,"RT USER: USER Lagunya bagus. Mvnya juga ga abal walaupun yua sbg sponsor screentimenya beuh. Tapi bagus kok dia, yg b\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1697,RT USER: TAI DAH ADE ADE AJE YUTUBER PLOKIS NGERJAIN BOCAH2 AU AMAT',0,0,0,1,0,0,0,1,1
1698,"RT USER: Nga inget kpn terakhir kali mimpi indah. Reality kek tai, mimpi masa tai jg :('",0,0,0,0,0,0,0,0,0
1699,RT USER: #RETWEET \nDigoyang sampe basah.. \xf0\x9f\x98\x9d \n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #ngentot \n#videongentot #Vi\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1700,RT USER: #RETWEET \nGadis Bandung Cantik Ngentot\nSama Pacar Di Hotel..\n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #n\xe2\x80\xa6',0,0,0,0,1,0,0,1,0
1701,RT USER: #RETWEET \nGadis medan kulum/ngemut kontol enak punya pacar..\n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #n\xe2\x80\xa6',0,0,0,0,1,0,0,1,0
1702,"RT USER: #RETWEET \nGak Ada Kontol, Jari Jadi Sasaran ... \xf0\x9f\x92\xa6\n\n#ngentot #kontol #sangeberat #bokepasia #videomesum\n#videobokepgrat\xe2\x80\xa6'",0,0,0,0,1,0,0,1,1
1703,RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 1)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1704,RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 2)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6',1,0,0,0,1,0,0,1,1
1705,RT USER: #RETWEET \nYg lagi viral...Video mesum marion jola indonesia idol\n\n#horny #memek #colmek #colokmemek #jembut #memekbece\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1706,RT USER: #RETWEET\nSensasi Ngentot Dengan Cewek Cantik Berhijab ...\xf0\x9f\x98\x8d\n\n( Part1)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkon\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1707,RT USER: USER Jadi inget dulu rela telponan ber-jam-jam sampe kehabisan topik tapi tetep telponan supaya dia bisa denger w\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1708,"RT USER: Itu lohhh yg dilakuin oppa oppa koriya, tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) htt\xe2\x80\xa6'",1,0,0,0,0,0,0,1,1
1709,RT USER: Anies: Ombudsman Perwakilan itu TIDAK SAMA dengan Ombudsman Republik Indonesia. Ingat2 itu ya!\n\nOmbudsman RI: Ombudsman Perwaki\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1710,RT USER: Yang beginian Kecoak dan Belatung pasti gak paham. Yang mereka tahu hanya bagaimana mengambil kebijakan seenak jidatnya sendiri\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1711,RT USER: Manusia kampret bernama Syahroni B Daud ini akhirnya MENGAKU SALAH SUDAH MENUDUH ADA TELUR PALSU dan meminta maaf. https:\xe2\x80\xa6',0,0,0,1,0,0,0,1,1
1712,"RT USER: Anyway, mandangkan semalam ada orang back up sangat golongan elit dan kutuk orang yang voice out the unfairness from the ric\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1713,RT USER: Sudah tahu dia buaya darat tapi masih saja kau ladeni. Lalu saat dia berpaling kau sebut dia brengsek. Sehat?',0,0,0,0,0,0,0,0,1
1714,RT USER: #repost. Awalnya pamer otot. Terus pamer kontol. Ngocok deh sampe crottt. URL,0,0,0,0,1,0,0,1,0
1715,RT USER: Orang gila tanpa gangguan mental adalah orang yang paling logis\n(?)',0,0,0,0,0,0,0,0,0
1716,RT USER: Boleh minta maaf tapi proses hukum tetap harus jalan. Kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi\xe2\x80\xa6',0,0,0,1,0,0,0,1,1
1717,"RT USER: Bajingan Homo!!!\nHati2 terhadap anak2 kita terutama di kamar mandi laki2, jgn biarkan sendiri! URL",1,1,0,0,0,0,0,1,1
1718,"RT USER: USER Jadi inget uang jajan sma yg dikit pake kepotong bensin anter jemput sekolah tiap hari, akhir pekan bela""in n\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1719,RT USER: Ngentot Diatas\nURL,0,0,0,0,1,0,0,1,1
1720,RT USER: Pengantin Baru Kesakitan Saat Ngentot\n\nURL,0,0,0,0,1,0,0,1,0
1721,RT USER: Bokep cewek bispak bandung ngentot Croot Di Dalam \xf0\x9f\x98\x80\n\nDownload Full : URL URL,0,0,0,0,1,0,0,1,1
1722,RT USER: Ngentot di Kost Dengan Pacar URL,0,0,0,0,1,0,0,1,0
1723,RT USER: Pasangan ABG lagi Semangat Ngentot\nFull &gt;&gt; URL #bokepabg #abgmesum #ngentot #mesum #bo\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1724,"RT USER: Saat Pimpin Salat, Kepala Imam Masjid Sidoarjo Dipukul Kapak\n\nSemoga murni tindakan kriminal bukan kerjaan orang gila lagi\nh\xe2\x80\xa6'",0,0,1,0,0,0,0,1,1
1725,RT USER: USER Waduh yang begini mending bikin google form aja takutnya yg ngerep diusilin sama cowok2 bejad:(',0,0,0,0,0,0,0,0,1
1726,"RT USER: Pengen juga lagi ngentot diciumin gini, dimanjain gini ahhh idaman bgt topnya URL",0,0,0,0,1,0,0,1,0
1727,RT USER: Sebenarnya aku yang kuat terasa ke perangai manusia yang babi',1,0,0,0,0,0,0,1,1
1728,RT USER: ngentot Di wc mas yuk URL,0,0,0,0,1,0,0,1,0
1729,RT USER: doi lg mnanti ada kontol yg mao masukin memeknya yg gatel URL,0,0,0,0,1,0,0,1,1
1730,"RT USER: USER USER USER USER USER Slah 1 alasan knp sya mau prsiden baru, spy jg malu2in bangsa iniiii.!!\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1731,"RT USER: Ya, saya bajingan\nTERIMA KASIH'",0,0,0,0,0,0,0,0,1
1732,RT USER: benda bodo apa aku baca ni... bukan ke korang golongan bijak pandai. kenapa bingai sangat ni...... kalau gitu beribu2\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1733,RT USER: USER Beuhhh...makin sehat dong kalo gitu...\nPantesan babi gemuk\xc2\xb2....\xf0\x9f\x90\xb7',1,0,0,0,0,0,0,1,1
1734,RT USER: Jam lembur malah pada ngentot\n\nURL,0,0,0,0,1,0,0,1,0
1735,RT USER: Ngentot enak buat cowok\xe2\x98\xba\xef\xb8\x8f URL,0,0,0,0,1,0,0,1,0
1736,RT USER: Imam : rapatkan saf luruskan saf\nSenior: *panggil junior masuk\nJunior : *buat bodo \n\nSenior: URL,0,0,0,0,0,0,0,0,0
1737,RT USER: kenapa ya dia lucu bgt beda bgt sama yuta si kunyuk URL,1,0,0,0,0,0,0,1,1
1738,"RT USER: gue bikin video, isinya photo dan video ucapan selamat ultah untuk dia.\n\nYAK!! BOLEH MEMAKI SAYA SEKARANG YAA WAKTUNYA..\n\nok,\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1739,RT USER: Memek lonte pengen disodok kontol gede',0,0,0,0,1,0,0,1,1
1741,RT USER: dipaksa layanin kontol dosen\n\nURL,0,0,0,1,1,0,0,1,1
1742,RT USER: aku suka la marathon eps sebelum ni sbb alang2 tak buat pape. Si Azam ni mmg kena dgn watak. Dari cerita hati batu lg dia ni\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1743,RT USER: Eh ada wartawan Selandia Baru Rasa Kampret dan dibuat berita oleh Kampret disebar di WAG. Konferensi Pers tdk dilakukan\xe2\x80\xa6',1,0,0,0,0,0,0,1,1
1744,RT USER: Aku percaya kok mereka tuh sebetulnya baik cuman karena hasutan manusia tapi mirip iblis aja jadi mereKa memandang saya\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1745,RT USER: Mimpi yang baik (sholeh) adalah dari Allah dan mimpi (buruk) adalah dari setan. (Bukhari) #OnBerkah',0,0,0,0,0,0,0,0,0
1746,RT USER: USER Oh ternyata kesibukan bertambah promosi hoax\nKampret laah\nIni nomor 0856 bisa di daftar ke USER ga\nBiar ga p\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1747,RT USER: Kesayangan..asal ketemu jepit kontol URL,0,0,0,0,1,0,0,1,1
1748,RT USER: APA BENDA BODO AKU PEGI BELI MAKANAN KEJAP TERUS MATI PERANG PUN AKU TAK TAU BILA START URL,0,0,0,0,0,0,0,0,0
1749,RT USER: USER USER USER USER USER USER kaya monyet',1,0,0,0,0,0,0,1,1
1750,RT USER: Brondong SMP kontol cakep panjang! Croott URL,0,0,0,0,1,0,0,1,1
1751,RT USER: Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL,1,0,0,0,0,0,0,1,0
1752,RT USER: USER Sejak kapan Perizinan Satu Pintu dibawah Camat?\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\nPolitisi partai rampok emang otak e cacingan..\nBilang ke Pa\xe2\x80\xa6',0,0,0,1,0,0,0,1,1
1753,RT USER: Maaf tak menyelesaikan masalah. Sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini? Dan sudah be\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1754,"RT USER: Masa jm 7 an udah mu tidur,, ya aq gangguin terus km..maljum ngentot, jumat malem kudu ngentot lg sama dek nung. URL",0,0,0,0,1,0,0,1,1
1755,RT USER: Selfie sebelum mandi. Mau liat kelanjutan maa kuli bangunan kekar berotot ini ngocok kontol sampe mucrat??? URL,0,0,0,0,1,0,0,1,0
1756,RT USER: lagi habis ngentot 3some di hutan. bareng Tentara temen kenalan hehehehehe baru pertama kali 3some sma TNI kekar gini...\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1757,"RT USER: \xf0\x9f\x90\xb7: mari kita gerakan anti bully, jadilah netizen cerdas!\n\xf0\x9f\x90\xb6: cuy, dah liat IG syahrini?\n\xf0\x9f\x90\xb7: wah, anjing! Gak bisa dibiarin! ma\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1758,RT USER: Forever alone tahap Dewa Gila Babi member aku sorang ni URL,0,0,0,0,0,0,0,0,1
1759,"RT USER: USER Ahok ini sosok yg komplit, selain hatinya busuk, ucapannya menjijikkan, perbuatannya gak kalah brengsek, menista\xe2\x80\xa6'",1,0,0,1,0,0,0,1,1
1760,RT USER: ABG Toge Mendesah Ngentot Diatas\n\n#VIDEOBOKEP Full ==&gt; URL URL,0,0,0,0,1,0,0,1,1
1761,"RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat'",0,0,0,1,1,0,0,1,1
1762,"RT USER: USER Iblis berpesta dalam amarah di dada manusia..Islam mengajarkan berdakwah dengan santun, lemah lembut dan penu\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1763,RT USER: USER Truss Lantas Jokowi yg kamu tuduh Melakukannya?? Kalau benar itu tuduhannmu??..sungguh Akal dan Akhlak mu sebaga\xe2\x80\xa6',0,0,0,1,0,0,0,1,1
1764,RT USER: banyak banget lelaki brengsek di dunia ini\n\nmudah2an kamu gak termasuk ya URL,0,0,0,0,0,0,0,0,1
1765,RT USER: USER #DBDSHOW kalo menurut saya film yg berkesan yaitu film si buta dari goa hantu..karena film itu mengindikasikan\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1766,RT USER: Om ini \xf0\x9f\x91\x87 mengoda banget pamer kontol besar bikin pikiran terbawa arus cinta \xf0\x9f\x92\x98 URL,0,0,0,0,1,0,0,1,0
1767,RT USER: Milea: Kamu senang mikirin aku? \nDilan: Senang dan bingung. Bingung cara mahu berhentinya.\nMilea: Kamu mahu berhenti mikiri\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1768,"RT USER: Sidak priok, dwelling time, marah\nCopot smua mntri d kmnko mar \nBsok jgn k pasar ya?\nHarga smua naik, mencak2\nBisa pecat\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1769,"RT USER: Bila umur dah 22 dan keatas, kalau ada pasangan yg betul2 sesuai janganlah jadi bodoh nak curang sebab bosan and so on. Umur2\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1770,"RT USER: Tonton dong yang ini USER USER USER meskipun di Hina, Di intimidasi. USER tetep dateng ke bandung\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1771,"RT USER: Jujur, smpe sekarang gw kaga pernah ngentot sama cowo, kissing/apapun. Kalopun pernah gw baru 2x ngewe sama cewe (gw bisex)\xe2\x80\xa6'",0,0,0,0,1,0,0,1,0
1772,"RT USER: Wanita adalah makhluk paling unik didunia. Dia bisa jadi selembut sutra, bisa juga seperti karang. Maka, wanita butuh dibimbin\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1773,RT USER: mesum ketahuan warga suruh lanjutin.. hahahaha \xf0\x9f\x98\x82\xf0\x9f\x98\x85 walaupun di kocok dan di emut tapi kontol nya puret gak bisa tegang..\xe2\x80\xa6',0,0,0,0,1,0,0,1,0
1774,"RT USER: Pacare sopo iki, suruh ngemut kontol seneng eram...\n\n#kimcil #sange #bokep #lokal #sepong #ngentot #susu #montok https:\xe2\x80\xa6'",0,0,0,0,1,0,0,1,1
1775,RT USER: Habis jogging pagi kebelet ngentot retweet say URL,0,0,0,0,1,0,0,1,0
1776,"RT USER: Tolong lah, kalo liat saya, bok ya manggilnya pas lg berpapasan aja. Selain saya sedikit buta, saya juga agak budek.\n\nLg nunggu\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1777,RT USER: Liat video ini pasti kontol langsung ngaceng expresinya bikin kagak nahan serasa pengen crottttt URL,0,0,0,0,1,0,0,1,0
1778,"RT USER: USER untuk gw gak goblok:""&gt;'",0,0,0,0,0,0,0,0,1
1780,"RT USER: USER bioskop.\nDidudukin 2 bocah poni lempar.\nDitegur malah ngancem, ""udah, kami g mau berantem"".\nKluar panggil secur\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1781,"RT USER: USER Orang2 yg mereka bilang kampungan itu setidaknya menghidupi roda ekonomi di ""bawah"". Beda dengan hiburan\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1782,"RT USER: Followers MLI pada kaya tai nih. Giliran tweet ga lucu, dibilangnya gue yang ngadmin. Giliran tweet lucu, malah dibilang twee\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1783,RT USER: Part2. Bo\xe2\x80\x99ol Bottom bertato y msih sempit.. Kontol gw smpe kena taik Lagi \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc mantappppppppp URL,0,0,0,0,1,0,0,1,1
1784,RT USER: Part3 . Anjing Enk bgt ... Si ganteng bertato Ngerasain setiap sodokan kontol gw\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,0,0,0,0,1,0,0,1,1
1785,"RT USER: Part3 . ini baru namany ngentot Bo,oL org KL , pakai pelumas alami memg berasa legitt... RT realava URL",0,0,0,0,1,0,0,1,0
1786,RT USER: #SANGE_AAAAAAAAAAH #memek gatel say pngen disruduk kontol ! Retweet sayang yg pngen #ngentot \xf0\x9f\x98\x98 kuy... URL,0,0,0,0,1,0,0,1,0
1787,"RT USER: Butuh cowo kontol gede yg bs angetin dimusim ujan, horny ahh hawanya bikin pngen ngentot terus ya say\xf0\x9f\x98\x98! Retweet yg nger\xe2\x80\xa6'",0,0,0,0,1,0,0,1,0
1789,RT USER: Memek gatel pengen di kentot pake kontol keker',0,0,0,0,1,0,0,1,0
1790,RT USER: Sari konde perempuan tua nan fasik tak patut di komparasikan dengan cadar.\n\nKidung mantra tenggelam oleh indahnya azan. Ib\xe2\x80\xa6',1,0,0,0,0,0,0,1,1
1791,RT USER: Maaf saya bukan nya gila hormat di sini tapi tolong yg line nya lebih muda apakah bisa berbicara lebih sopan? Jangan asal\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1792,RT USER: USER Manis cuman di awal. Butut Goblog!!!!! #SolerOut #HerjosOut',0,0,0,1,0,0,0,1,1
1793,RT USER: Kapten tim kalian nangis dipertandingan terakhir gara2 gagal menang. Kapten tim kami saat pertandingan lawan tim kalian d\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1794,RT USER: Asli punya USER \nMw mnta video/foto kontol gua lgi? Ini\nnmor WA gua +6289637850869\nTonton bgian terakhirnya b\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1795,"RT USER: USER Preman kampungan monyong putih kok dikasih panggung merusak acara, enek liatnya'",0,0,0,1,0,0,0,1,1
1796,RT USER: CENGENG LU TAI URL,0,0,0,1,0,0,0,1,1
1797,RT USER: Kalau aku cantik tapi memek ku coklat kamu masih doyan gak?\n\n#ngentot #memek #kontol #sange #pagicrot',0,0,0,0,1,0,0,1,0
1798,"RT USER: Ya Gustiiii... Apakah ini yang dinamakan brengsek? \nBegitu nemu ai konfrontir aja langsung:\n""Baek2 ketauan istri lhoo""\nApa\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1799,"RT USER: aliansi dajjal freemason membuat gaduh disekte indonesia- meluncurkan tokoh"" perpartaian untuk berteriak menghina islam,\xe2\x80\xa6'",1,0,0,0,0,0,0,1,1
1800,RT USER: Brondong 2 #kontol #brondong #kontollokal #prank #straight #kontolbrondong URL,0,0,0,0,1,0,0,1,1
1801,RT USER: Yeyy hari ini dpat cogan d azar \xf0\x9f\x98\x98\xf0\x9f\x98\x98 #brondonglokal #kontollokal #kontol #kontolbrondong #prank URL,0,0,0,0,1,0,0,1,0
1802,"RT USER: Aku tuh gimana ya. Merasa lebih berdosa aja kalo misal okelah menikah muda, tapi anak cucuku kelak susah makan, susah idup,\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1803,RT USER: monyet lu songong. URL,1,0,0,0,0,0,0,1,1
1804,"RT USER: USER \nUSER \nUSER \nkalau kunyuk ini tidak ditindak,pemerintah dan pak JKW pantas disebut lemah?\nUSER\xe2\x80\xa6'",1,0,0,0,0,0,0,1,1
1805,RT USER: YA ALLAH INI XL GAK KURANG KAMPRET LAGI APA KONEKSINYA? USER',0,0,0,0,0,0,0,0,1
1806,"RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6'",0,0,0,0,1,0,0,1,1
1807,RT USER: USER Arseto..ini kunyuk yg sedang cari panggung...',1,0,0,1,0,0,0,1,1
1809,RT USER: Gede amat punya on Diego USER USER USER USER USER USER USER https\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1810,"RT USER: Tau ga responnya apa?\n\nDia maju juga sampe muka kita deket banget, dengan beraninya natap mata aku terus dia jawab\n\n""Ke\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1811,RT USER: Bodo amat anjir bodo ngakak gua ngakak astagfirullah humor bet URL,0,0,0,0,0,0,0,0,0
1812,"RT USER: Nambah lagi nih..mega collection yg minat,monggo d DM URL",0,0,0,0,0,0,0,0,1
1813,RT USER: Himpunan\nTai\nIblis',1,0,0,0,0,0,0,1,1
1814,RT USER: Ironinya banyak bisnis dg mega triliunan profit namun dulu pendirinya sama sekali nggak punya mimpi kesana. \n\nContohny\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1815,RT USER: Ini adalah salah satu IBLIS BETINA yg lg gentayangan.\nDuku calon legislatif GAGAL.\nSI Penipu Ijasah PALSU.\nSkg dia tlh ber\xe2\x80\xa6',1,0,0,1,0,0,0,1,1
1816,"RT USER: Kalau sdh begini, Apa Pak USER , bakal memberikan rehabilitasi?\n\nUSER tdk bersalah, apa yg dia katakan benar!\n\nAl-\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1817,RT USER: kebelet ngentot di kamar mandi \xf0\x9f\x98\x8d\nURL,0,0,0,0,1,0,0,1,0
1818,"RT USER: USER USER USER USER Politikus apa pelawak? Sorry, kayak karakter pelawak haji bolot. Kalo denger yg die\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1819,RT USER: Tante Gak Tahan Dietot Kontol Gede URL,0,0,0,0,1,0,0,1,0
1820,"RT USER: yg paling bahaya bukan tingkat marahnya org pemarah, tapi marahnya org yg capek sabar..\nbatas capeknya org sabar itu kapan\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1821,RT USER: gangerti lagi sama TNI yg mau maunya ngewe Banci :(\nMnding buat tania aja itu TNI nya:* tania ksh memek URL,0,0,0,0,1,0,0,1,1
1822,RT USER: USER USER USER USER Plenjas plenjus koyo bencong \xf0\x9f\x98\x81',1,0,0,0,0,0,0,1,1
1823,RT USER: baru pertama kalo kulum kontol nih kayaknya URL,0,0,0,0,1,0,0,1,0
1824,RT USER: Kadang Kontol Rasanya Manis Kadang Juga Asem . Kenapa ya? \nURL,0,0,0,0,1,0,0,1,0
1825,RT USER: Jilat kontol sampe tegang baru masukin memek',0,0,0,0,1,0,0,1,0
1826,RT USER: Udah basah memek pengen di entot',0,0,0,0,1,0,0,1,0
1827,"RT USER: ""Wahai orang-orang yang beriman! Masuklah ke dalam Islam secara keseluruhan, dan janganlah kamu ikuti langkah setan"" (QS\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1828,RT USER: Pegawai Bank Danamon lagi asyik ngemut kontol pacarnya..\nVideo Lengkapnya &gt;&gt; URL #bokepterb\xe2\x80\xa6',0,0,0,1,1,0,0,1,1
1829,"RT USER: My Ajusshi ini gelap bin suram. Durasinya agak panjang, tapi gue demen banget drama model gini.\n\nLee Ji Eun juga mantebh\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
1830,RT USER: Jaga gf nie ibarat kita jaga kebun. Kena tengok selalu kalau tk tengok takut nanti tiba tiba tersodok dek babi. You know b\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1831,RT USER: USER USER\n\niklan BEGO buatan partai BEGO untuk pemilih BEGO',0,0,0,0,0,0,0,0,1
1832,RT USER: USER USER Lo rabun apa budek?\nGue nulis gak ngomong!!\n\xf0\x9f\x98\x81\xf0\x9f\x98\x80',0,0,0,0,0,0,0,0,1
1833,"RT USER: #2beer sebenernya bosen tubir rp, tapi liat mereka goblok jadi seru'",0,0,0,0,0,0,0,0,1
1834,RT USER: Wasit goblog!!! Itu sah goal!!!',0,0,0,0,0,0,0,0,1
1835,RT USER: Sayang banget kalo gak di share. Cewek jilbab bro. Cantik yah padahal haha. Ngentot di toilet URL,0,0,0,0,1,0,0,1,1
1836,RT USER: Ni memek tyap hri snge mulu',0,0,0,0,1,0,0,1,1
1837,"RT USER: USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucin\xe2\x80\xa6'",0,0,0,1,0,0,0,1,1
1838,"RT USER: Bunda yg pro bnget goyang kontol suaminya,private bun\xf0\x9f\x98\x82g bosen liat vid ini\xf0\x9f\x98\x8d trus kasih RT biar vera bisa liat trus\xf0\x9f\x98\x8d\n\nhtt\xe2\x80\xa6'",0,0,0,0,1,0,0,1,1
1839,RT USER: Setiap memek cewek itu beda.\nmemek USER beda juga.bulu nya juga gak begitu.gak ada yang tau gimana.yg tau cuman paca\xe2\x80\xa6',0,0,0,0,1,0,0,1,1
1840,RT USER: USER Manggilnya jgn pelan2 mbak cebong budek smua\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,0,1,0,0,0,1,1
1841,RT USER: Ketika memek becek aku harus apa???',0,0,0,0,1,0,0,1,1
1842,RT USER: Banyak penipu tai !!! Gw sumpahin gk bakal berkah hidup lo anjing',0,0,0,1,1,0,0,1,1
1843,"RT USER: Ini ajaran Pembangang,hilang rasa hormat pada pihak berkuasa.. kalau zaman tok USER dah lame kene sembur air\xe2\x80\xa6'",0,0,0,0,0,0,0,0,1
1844,RT USER: Iblis itu :\n1. paling ga senang dengan suara adzan. \n2. Paling ga suka dengan hijab dan cadar \n3. Paling ga suka dengan s\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1845,RT USER: Tuh kayak fist travel sm abu tour yg gelapin uang jamaah umroh\nNah itu jelas2 melecehkan napa kamu diem aja?\nIni orang\xe2\x80\xa6',0,0,0,0,0,0,0,0,1
1846,RT USER: twitteran mulu pantesan goblok.',0,0,0,1,0,0,0,1,1
